"","Age","Gender","Corruption","Severity","Service","sum_AP","n"
"418","0-18","Male","elastic-transform",5,"AWS",1192.66683168317,2136
"419","0-18","Male","elastic-transform",5,"Azure",1610.21584158416,2132
"420","0-18","Male","elastic-transform",5,"GCP",1147.08300330033,2133
"421","0-18","Male","pixelate",1,"AWS",2024.45172560113,2136
"422","0-18","Male","pixelate",1,"Azure",2068.34405940594,2132
"423","0-18","Male","pixelate",1,"GCP",2099.27246110325,2133
"424","0-18","Male","pixelate",2,"AWS",2013.73074493164,2136
"425","0-18","Male","pixelate",2,"Azure",2058.3696039604,2132
"426","0-18","Male","pixelate",2,"GCP",2093.1497359736,2133
"427","0-18","Male","pixelate",3,"AWS",1884.83356435644,2136
"428","0-18","Male","pixelate",3,"Azure",2005.58089108911,2132
"429","0-18","Male","pixelate",3,"GCP",2053.2948019802,2133
"430","0-18","Male","pixelate",4,"AWS",1698.86386138614,2136
"431","0-18","Male","pixelate",4,"Azure",1937.21122112211,2132
"432","0-18","Male","pixelate",4,"GCP",1976.00099009901,2133
"433","0-18","Male","pixelate",5,"AWS",1545.23663366337,2136
"434","0-18","Male","pixelate",5,"Azure",1872.81254125413,2132
"435","0-18","Male","pixelate",5,"GCP",1876.91534653465,2133
"436","0-18","Male","jpeg-compression",1,"AWS",2012.41558477276,2136
"437","0-18","Male","jpeg-compression",1,"Azure",2031.20128712871,2132
"438","0-18","Male","jpeg-compression",1,"GCP",2089.90712871287,2133
"439","0-18","Male","jpeg-compression",2,"AWS",1962.76493149315,2136
"440","0-18","Male","jpeg-compression",2,"Azure",2003.8499669967,2132
"441","0-18","Male","jpeg-compression",2,"GCP",2077.6296369637,2133
"442","0-18","Male","jpeg-compression",3,"AWS",1928.67002775278,2136
"443","0-18","Male","jpeg-compression",3,"Azure",1978.98679867987,2132
"444","0-18","Male","jpeg-compression",3,"GCP",2066.5302310231,2133
"445","0-18","Male","jpeg-compression",4,"AWS",1786.99574257426,2136
"446","0-18","Male","jpeg-compression",4,"Azure",1915.50887788779,2132
"447","0-18","Male","jpeg-compression",4,"GCP",2032.97653465347,2133
"448","0-18","Male","jpeg-compression",5,"AWS",1540.31105610561,2136
"449","0-18","Male","jpeg-compression",5,"Azure",1822.43712871287,2132
"450","0-18","Male","jpeg-compression",5,"GCP",1965.86089108911,2133
"451","19-45","Female","gaussian-noise",1,"AWS",5499.5299009901,6051
"452","19-45","Female","gaussian-noise",1,"Azure",5353.84570957096,6050
"453","19-45","Female","gaussian-noise",1,"GCP",5803.58616611661,6024
"454","19-45","Female","gaussian-noise",2,"AWS",5195.67590759076,6051
"455","19-45","Female","gaussian-noise",2,"Azure",5146.00841584158,6050
"456","19-45","Female","gaussian-noise",2,"GCP",5370.4600660066,6024
"457","19-45","Female","gaussian-noise",3,"AWS",4725.92722772277,6051
"458","19-45","Female","gaussian-noise",3,"Azure",4553.29405940594,6050
"459","19-45","Female","gaussian-noise",3,"GCP",4834.50396039604,6024
"460","19-45","Female","gaussian-noise",4,"AWS",3718.5301980198,6051
"461","19-45","Female","gaussian-noise",4,"Azure",3053.17178217822,6050
"462","19-45","Female","gaussian-noise",4,"GCP",4404.6298679868,6024
"463","19-45","Female","gaussian-noise",5,"AWS",1691.92376237624,6051
"464","19-45","Female","gaussian-noise",5,"Azure",977.357425742574,6050
"465","19-45","Female","gaussian-noise",5,"GCP",3259.74884488449,6024
"466","19-45","Female","shot-noise",1,"AWS",5451.13830504479,6051
"467","19-45","Female","shot-noise",1,"Azure",5302.62988448845,6050
"468","19-45","Female","shot-noise",1,"GCP",5663.77681518152,6024
"469","19-45","Female","shot-noise",2,"AWS",5104.3305280528,6051
"470","19-45","Female","shot-noise",2,"Azure",5048.26369636964,6050
"471","19-45","Female","shot-noise",2,"GCP",5037.39174917492,6024
"472","19-45","Female","shot-noise",3,"AWS",4612.46716171617,6051
"473","19-45","Female","shot-noise",3,"Azure",4329.16485148515,6050
"474","19-45","Female","shot-noise",3,"GCP",4626.17475247525,6024
"475","19-45","Female","shot-noise",4,"AWS",3277.93217821782,6051
"476","19-45","Female","shot-noise",4,"Azure",2349.27821782178,6050
"477","19-45","Female","shot-noise",4,"GCP",3985.77112211221,6024
"478","19-45","Female","shot-noise",5,"AWS",1924.10594059406,6051
"479","19-45","Female","shot-noise",5,"Azure",1034.56534653465,6050
"480","19-45","Female","shot-noise",5,"GCP",3359.38778877888,6024
"481","19-45","Female","impulse-noise",1,"AWS",5051.96139792551,6051
"482","19-45","Female","impulse-noise",1,"Azure",5287.61864686469,6050
"483","19-45","Female","impulse-noise",1,"GCP",5852.43894389439,6024
"484","19-45","Female","impulse-noise",2,"AWS",4748.89018151815,6051
"485","19-45","Female","impulse-noise",2,"Azure",5025.24150165016,6050
"486","19-45","Female","impulse-noise",2,"GCP",5700.48943894389,6024
"487","19-45","Female","impulse-noise",3,"AWS",4543.30528052805,6051
"488","19-45","Female","impulse-noise",3,"Azure",4763.94191419142,6050
"489","19-45","Female","impulse-noise",3,"GCP",5491.39818481848,6024
"490","19-45","Female","impulse-noise",4,"AWS",3787.37582508251,6051
"491","19-45","Female","impulse-noise",4,"Azure",3289.42376237624,6050
"492","19-45","Female","impulse-noise",4,"GCP",4684.91303630363,6024
"493","19-45","Female","impulse-noise",5,"AWS",2220.63910891089,6051
"494","19-45","Female","impulse-noise",5,"Azure",1269.6297029703,6050
"495","19-45","Female","impulse-noise",5,"GCP",3549.73877887789,6024
"496","19-45","Female","defocus-blur",1,"AWS",5711.58882013201,6051
"497","19-45","Female","defocus-blur",1,"Azure",5674.45653465346,6050
"498","19-45","Female","defocus-blur",1,"GCP",5786.00759075908,6024
"499","19-45","Female","defocus-blur",2,"AWS",5535.00303630363,6051
"500","19-45","Female","defocus-blur",2,"Azure",5515.01927392739,6050
"501","19-45","Female","defocus-blur",2,"GCP",5616.71617161716,6024
"502","19-45","Female","defocus-blur",3,"AWS",5141.1896039604,6051
"503","19-45","Female","defocus-blur",3,"Azure",5188.29240924092,6050
"504","19-45","Female","defocus-blur",3,"GCP",5078.30775577558,6024
"505","19-45","Female","defocus-blur",4,"AWS",4731.20891089109,6051
"506","19-45","Female","defocus-blur",4,"Azure",4846.71369636964,6050
"507","19-45","Female","defocus-blur",4,"GCP",4290.43366336634,6024
"508","19-45","Female","defocus-blur",5,"AWS",4242.81369636964,6051
"509","19-45","Female","defocus-blur",5,"Azure",4424.71138613861,6050
"510","19-45","Female","defocus-blur",5,"GCP",3280.31881188119,6024
"511","19-45","Female","glass-blur",1,"AWS",5389.75816124469,6051
"512","19-45","Female","glass-blur",1,"Azure",5492.3068717586,6050
"513","19-45","Female","glass-blur",1,"GCP",5730.00115511551,6024
"514","19-45","Female","glass-blur",2,"AWS",5322.94259075907,6051
"515","19-45","Female","glass-blur",2,"Azure",5422.57301980198,6050
"516","19-45","Female","glass-blur",2,"GCP",5593.74702970297,6024
"517","19-45","Female","glass-blur",3,"AWS",4201.999669967,6051
"518","19-45","Female","glass-blur",3,"Azure",4595.65726072607,6050
"519","19-45","Female","glass-blur",3,"GCP",4293.33465346535,6024
"520","19-45","Female","glass-blur",4,"AWS",3974.98465346535,6051
"521","19-45","Female","glass-blur",4,"Azure",4505.35858085808,6050
"522","19-45","Female","glass-blur",4,"GCP",3918.65396039604,6024
"523","19-45","Female","glass-blur",5,"AWS",3548.01584158416,6051
"524","19-45","Female","glass-blur",5,"Azure",4095.54257425743,6050
"525","19-45","Female","glass-blur",5,"GCP",3323.67425742574,6024
"526","19-45","Female","motion-blur",1,"AWS",5396.600440044,6051
"527","19-45","Female","motion-blur",1,"Azure",5413.34247053277,6050
"528","19-45","Female","motion-blur",1,"GCP",5700.48391089109,6024
"529","19-45","Female","motion-blur",2,"AWS",4960.93034653465,6051
"530","19-45","Female","motion-blur",2,"Azure",4938.88084629891,6050
"531","19-45","Female","motion-blur",2,"GCP",5341.61237623762,6024
"532","19-45","Female","motion-blur",3,"AWS",4421.93597359736,6051
"533","19-45","Female","motion-blur",3,"Azure",4318.74331683168,6050
"534","19-45","Female","motion-blur",3,"GCP",4817.21534653465,6024
"535","19-45","Female","motion-blur",4,"AWS",3703.57425742574,6051
"536","19-45","Female","motion-blur",4,"Azure",3528.07772277228,6050
"537","19-45","Female","motion-blur",4,"GCP",4010.48168316832,6024
"538","19-45","Female","motion-blur",5,"AWS",3161.10148514851,6051
"539","19-45","Female","motion-blur",5,"Azure",2899.15148514851,6050
"540","19-45","Female","motion-blur",5,"GCP",3259.43366336634,6024
"541","19-45","Female","zoom-blur",1,"AWS",4904.75759075908,6051
"542","19-45","Female","zoom-blur",1,"Azure",4874.64174917492,6050
"543","19-45","Female","zoom-blur",1,"GCP",5166.54785478548,6024
"544","19-45","Female","zoom-blur",2,"AWS",4402.67062706271,6051
"545","19-45","Female","zoom-blur",2,"Azure",4379.56237623762,6050
"546","19-45","Female","zoom-blur",2,"GCP",4675.44504950495,6024
"547","19-45","Female","zoom-blur",3,"AWS",4076.93795379538,6051
"548","19-45","Female","zoom-blur",3,"Azure",4042.84554455445,6050
"549","19-45","Female","zoom-blur",3,"GCP",4308.18135313531,6024
"550","19-45","Female","zoom-blur",4,"AWS",3676.29900990099,6051
"551","19-45","Female","zoom-blur",4,"Azure",3648.77178217822,6050
"552","19-45","Female","zoom-blur",4,"GCP",3863.36336633663,6024
"553","19-45","Female","zoom-blur",5,"AWS",3387.15792079208,6051
"554","19-45","Female","zoom-blur",5,"Azure",3327.64603960396,6050
"555","19-45","Female","zoom-blur",5,"GCP",3430.59851485148,6024
"556","19-45","Female","snow",1,"AWS",5477.34965935879,6051
"557","19-45","Female","snow",1,"Azure",5644.73493142171,6050
"558","19-45","Female","snow",1,"GCP",5673.42301980198,6024
"559","19-45","Female","snow",2,"AWS",5043.27811881188,6051
"560","19-45","Female","snow",2,"Azure",5280.64884488449,6050
"561","19-45","Female","snow",2,"GCP",5103.99059405941,6024
"562","19-45","Female","snow",3,"AWS",5124.76913784236,6051
"563","19-45","Female","snow",3,"Azure",5390.63333333333,6050
"564","19-45","Female","snow",3,"GCP",4692.16303630363,6024
"565","19-45","Female","snow",4,"AWS",4834.49108439415,6051
"566","19-45","Female","snow",4,"Azure",5245.49900990099,6050
"567","19-45","Female","snow",4,"GCP",3592.76155115511,6024
"568","19-45","Female","snow",5,"AWS",4920.04077557756,6051
"569","19-45","Female","snow",5,"Azure",5065.10249174917,6050
"570","19-45","Female","snow",5,"GCP",3883.66575907591,6024
"571","19-45","Female","frost",1,"AWS",5705.5805280528,6051
"572","19-45","Female","frost",1,"Azure",5693.29370365608,6050
"573","19-45","Female","frost",1,"GCP",5857.17902876002,6024
"574","19-45","Female","frost",2,"AWS",5259.7600990099,6051
"575","19-45","Female","frost",2,"Azure",5374.53382838284,6050
"576","19-45","Female","frost",2,"GCP",5514.87062706271,6024
"577","19-45","Female","frost",3,"AWS",4849.34622347949,6051
"578","19-45","Female","frost",3,"Azure",5167.28422442244,6050
"579","19-45","Female","frost",3,"GCP",5005.59504950495,6024
"580","19-45","Female","frost",4,"AWS",4740.00495049505,6051
"581","19-45","Female","frost",4,"Azure",5101.36415841584,6050
"582","19-45","Female","frost",4,"GCP",4903.23481848185,6024
"583","19-45","Female","frost",5,"AWS",4434.63397689769,6051
"584","19-45","Female","frost",5,"Azure",4892.94801980198,6050
"585","19-45","Female","frost",5,"GCP",4573.89801980198,6024
"586","19-45","Female","fog",1,"AWS",5899.66417256011,6051
"587","19-45","Female","fog",1,"Azure",5839.75471868615,6050
"588","19-45","Female","fog",1,"GCP",5749.44207802923,6024
"589","19-45","Female","fog",2,"AWS",5864.04342884288,6051
"590","19-45","Female","fog",2,"Azure",5776.57555280528,6050
"591","19-45","Female","fog",2,"GCP",5597.39969354078,6024
"592","19-45","Female","fog",3,"AWS",5793.32640264026,6051
"593","19-45","Female","fog",3,"Azure",5692.79269212635,6050
"594","19-45","Female","fog",3,"GCP",5316.19529467232,6024
"595","19-45","Female","fog",4,"AWS",5692.72774084551,6051
"596","19-45","Female","fog",4,"Azure",5616.43756718529,6050
"597","19-45","Female","fog",4,"GCP",5054.53762376238,6024
"598","19-45","Female","fog",5,"AWS",5378.5501870187,6051
"599","19-45","Female","fog",5,"Azure",5367.78399339934,6050
"600","19-45","Female","fog",5,"GCP",4162.40165016502,6024
"601","19-45","Female","brightness",1,"AWS",5977.31625748839,6051
"602","19-45","Female","brightness",1,"Azure",5968.56841112683,6050
"603","19-45","Female","brightness",1,"GCP",5972.11410183875,6024
"604","19-45","Female","brightness",2,"AWS",5937.22426534961,6051
"605","19-45","Female","brightness",2,"Azure",5903.40938429557,6050
"606","19-45","Female","brightness",2,"GCP",5877.08824139557,6024
"607","19-45","Female","brightness",3,"AWS",5867.94887149429,6051
"608","19-45","Female","brightness",3,"Azure",5821.37076829111,6050
"609","19-45","Female","brightness",3,"GCP",5685.06854785478,6024
"610","19-45","Female","brightness",4,"AWS",5786.55779238363,6051
"611","19-45","Female","brightness",4,"Azure",5719.58083408341,6050
"612","19-45","Female","brightness",4,"GCP",5448.37403740374,6024
"613","19-45","Female","brightness",5,"AWS",5715.09229372937,6051
"614","19-45","Female","brightness",5,"Azure",5626.27442244224,6050
"615","19-45","Female","brightness",5,"GCP",5244.31628712871,6024
"616","19-45","Female","contrast",1,"AWS",5907.95787128713,6051
"617","19-45","Female","contrast",1,"Azure",5861.87187647336,6050
"618","19-45","Female","contrast",1,"GCP",5911.62754596888,6024
"619","19-45","Female","contrast",2,"AWS",5863.97444601603,6051
"620","19-45","Female","contrast",2,"Azure",5779.90833333333,6050
"621","19-45","Female","contrast",2,"GCP",5883.88385038504,6024
"622","19-45","Female","contrast",3,"AWS",5777.82656765676,6051
"623","19-45","Female","contrast",3,"Azure",5629.4449669967,6050
"624","19-45","Female","contrast",3,"GCP",5797.26689768977,6024
"625","19-45","Female","contrast",4,"AWS",5523.19199669967,6051
"626","19-45","Female","contrast",4,"Azure",5262.10663366337,6050
"627","19-45","Female","contrast",4,"GCP",4733.82244224422,6024
"628","19-45","Female","contrast",5,"AWS",4556.90297029703,6051
"629","19-45","Female","contrast",5,"Azure",4468.71815181518,6050
"630","19-45","Female","contrast",5,"GCP",684.640594059406,6024
"631","19-45","Female","elastic-transform",1,"AWS",2072.88074728901,6051
"632","19-45","Female","elastic-transform",1,"Azure",2313.58435143514,6050
"633","19-45","Female","elastic-transform",1,"GCP",3196.40831683168,6024
"634","19-45","Female","elastic-transform",2,"AWS",549.199457802923,6051
"635","19-45","Female","elastic-transform",2,"Azure",686.752640264026,6050
"636","19-45","Female","elastic-transform",2,"GCP",1223.34356435644,6024
"637","19-45","Female","elastic-transform",3,"AWS",4962.46136963696,6051
"638","19-45","Female","elastic-transform",3,"Azure",5064.64332861858,6050
"639","19-45","Female","elastic-transform",3,"GCP",5393.52277227723,6024
"640","19-45","Female","elastic-transform",4,"AWS",4792.66931518152,6051
"641","19-45","Female","elastic-transform",4,"Azure",4964.51881188119,6050
"642","19-45","Female","elastic-transform",4,"GCP",5133.13316831683,6024
"643","19-45","Female","elastic-transform",5,"AWS",3181.06501650165,6051
"644","19-45","Female","elastic-transform",5,"Azure",4474.66699669967,6050
"645","19-45","Female","elastic-transform",5,"GCP",2386.44405940594,6024
"646","19-45","Female","pixelate",1,"AWS",5808.05404290429,6051
"647","19-45","Female","pixelate",1,"Azure",5821.51408848028,6050
"648","19-45","Female","pixelate",1,"GCP",5938.12351485148,6024
"649","19-45","Female","pixelate",2,"AWS",5764.08209570957,6051
"650","19-45","Female","pixelate",2,"Azure",5784.40579207921,6050
"651","19-45","Female","pixelate",2,"GCP",5930.54084158416,6024
"652","19-45","Female","pixelate",3,"AWS",5438.56683168317,6051
"653","19-45","Female","pixelate",3,"Azure",5550.22830033003,6050
"654","19-45","Female","pixelate",3,"GCP",5843.13325082508,6024
"655","19-45","Female","pixelate",4,"AWS",4912.53168316832,6051
"656","19-45","Female","pixelate",4,"Azure",5358.77830033003,6050
"657","19-45","Female","pixelate",4,"GCP",5659.80429042904,6024
"658","19-45","Female","pixelate",5,"AWS",4235.81702970297,6051
"659","19-45","Female","pixelate",5,"Azure",5193.78877887789,6050
"660","19-45","Female","pixelate",5,"GCP",5375.15412541254,6024
"661","19-45","Female","jpeg-compression",1,"AWS",5806.20648064806,6051
"662","19-45","Female","jpeg-compression",1,"Azure",5748.9558038661,6050
"663","19-45","Female","jpeg-compression",1,"GCP",5930.38811881188,6024
"664","19-45","Female","jpeg-compression",2,"AWS",5673.97353685368,6051
"665","19-45","Female","jpeg-compression",2,"Azure",5658.22896039604,6050
"666","19-45","Female","jpeg-compression",2,"GCP",5914.32863036304,6024
"667","19-45","Female","jpeg-compression",3,"AWS",5572.02648514851,6051
"668","19-45","Female","jpeg-compression",3,"Azure",5588.50082508251,6050
"669","19-45","Female","jpeg-compression",3,"GCP",5893.9349009901,6024
"670","19-45","Female","jpeg-compression",4,"AWS",5227.11815181518,6051
"671","19-45","Female","jpeg-compression",4,"Azure",5416.7103960396,6050
"672","19-45","Female","jpeg-compression",4,"GCP",5844.93085808581,6024
"673","19-45","Female","jpeg-compression",5,"AWS",4600.65468646865,6051
"674","19-45","Female","jpeg-compression",5,"Azure",5224.07962046205,6050
"675","19-45","Female","jpeg-compression",5,"GCP",5755.20965346535,6024
"676","19-45","Male","gaussian-noise",1,"AWS",4941.25428417292,5470
"677","19-45","Male","gaussian-noise",1,"Azure",4911.94541489863,5470
"678","19-45","Male","gaussian-noise",1,"GCP",5288.65054455445,5463
"679","19-45","Male","gaussian-noise",2,"AWS",4678.62217114569,5470
"680","19-45","Male","gaussian-noise",2,"Azure",4721.24570957096,5470
"681","19-45","Male","gaussian-noise",2,"GCP",5029.09273927393,5463
"682","19-45","Male","gaussian-noise",3,"AWS",4169.49306930693,5470
"683","19-45","Male","gaussian-noise",3,"Azure",4164.32491749175,5470
"684","19-45","Male","gaussian-noise",3,"GCP",4613.87277227723,5463
"685","19-45","Male","gaussian-noise",4,"AWS",3153.34306930693,5470
"686","19-45","Male","gaussian-noise",4,"Azure",2837.53250825082,5470
"687","19-45","Male","gaussian-noise",4,"GCP",4040.74158415842,5463
"688","19-45","Male","gaussian-noise",5,"AWS",1257.03861386139,5470
"689","19-45","Male","gaussian-noise",5,"Azure",932.909900990099,5470
"690","19-45","Male","gaussian-noise",5,"GCP",2932.78531353135,5463
"691","19-45","Male","shot-noise",1,"AWS",4930.41340677474,5470
"692","19-45","Male","shot-noise",1,"Azure",4895.26091937765,5470
"693","19-45","Male","shot-noise",1,"GCP",5243.69760018859,5463
"694","19-45","Male","shot-noise",2,"AWS",4627.03212871287,5470
"695","19-45","Male","shot-noise",2,"Azure",4686.0498019802,5470
"696","19-45","Male","shot-noise",2,"GCP",4882.37937293729,5463
"697","19-45","Male","shot-noise",3,"AWS",4155.89669966997,5470
"698","19-45","Male","shot-noise",3,"Azure",4105.98795379538,5470
"699","19-45","Male","shot-noise",3,"GCP",4552.01138613861,5463
"700","19-45","Male","shot-noise",4,"AWS",2795.56336633663,5470
"701","19-45","Male","shot-noise",4,"Azure",2304.6202970297,5470
"702","19-45","Male","shot-noise",4,"GCP",3849.85181518152,5463
"703","19-45","Male","shot-noise",5,"AWS",1459.91584158416,5470
"704","19-45","Male","shot-noise",5,"Azure",1065.19405940594,5470
"705","19-45","Male","shot-noise",5,"GCP",3140.01485148515,5463
"706","19-45","Male","impulse-noise",1,"AWS",4526.34116980379,5470
"707","19-45","Male","impulse-noise",1,"Azure",4839.90227487034,5470
"708","19-45","Male","impulse-noise",1,"GCP",5302.42826968411,5463
"709","19-45","Male","impulse-noise",2,"AWS",4274.76812981298,5470
"710","19-45","Male","impulse-noise",2,"Azure",4611.92118104667,5470
"711","19-45","Male","impulse-noise",2,"GCP",5141.91719943423,5463
"712","19-45","Male","impulse-noise",3,"AWS",4054.65676567657,5470
"713","19-45","Male","impulse-noise",3,"Azure",4388.44674917492,5470
"714","19-45","Male","impulse-noise",3,"GCP",4930.83118811881,5463
"715","19-45","Male","impulse-noise",4,"AWS",3308.46534653465,5470
"716","19-45","Male","impulse-noise",4,"Azure",3034.77937293729,5470
"717","19-45","Male","impulse-noise",4,"GCP",4181.04933993399,5463
"718","19-45","Male","impulse-noise",5,"AWS",1724.24950495049,5470
"719","19-45","Male","impulse-noise",5,"Azure",1237.52871287129,5470
"720","19-45","Male","impulse-noise",5,"GCP",3190.20792079208,5463
"721","19-45","Male","defocus-blur",1,"AWS",5137.65429042904,5470
"722","19-45","Male","defocus-blur",1,"Azure",5152.44266148043,5470
"723","19-45","Male","defocus-blur",1,"GCP",5217.37350306459,5463
"724","19-45","Male","defocus-blur",2,"AWS",4973.01198019802,5470
"725","19-45","Male","defocus-blur",2,"Azure",5020.34435407826,5470
"726","19-45","Male","defocus-blur",2,"GCP",5024.72438943894,5463
"727","19-45","Male","defocus-blur",3,"AWS",4607.41724422442,5470
"728","19-45","Male","defocus-blur",3,"Azure",4706.36288778878,5470
"729","19-45","Male","defocus-blur",3,"GCP",4466.89306930693,5463
"730","19-45","Male","defocus-blur",4,"AWS",4234.22714521452,5470
"731","19-45","Male","defocus-blur",4,"Azure",4393.6199669967,5470
"732","19-45","Male","defocus-blur",4,"GCP",3813.55940594059,5463
"733","19-45","Male","defocus-blur",5,"AWS",3743.17871287129,5470
"734","19-45","Male","defocus-blur",5,"Azure",4004.90808580858,5470
"735","19-45","Male","defocus-blur",5,"GCP",3014.21336633663,5463
"736","19-45","Male","glass-blur",1,"AWS",4892.20216093038,5470
"737","19-45","Male","glass-blur",1,"Azure",5039.12068521138,5470
"738","19-45","Male","glass-blur",1,"GCP",5266.40364450731,5463
"739","19-45","Male","glass-blur",2,"AWS",4848.23620462046,5470
"740","19-45","Male","glass-blur",2,"Azure",4997.42053748232,5470
"741","19-45","Male","glass-blur",2,"GCP",5158.0705280528,5463
"742","19-45","Male","glass-blur",3,"AWS",3983.62475247525,5470
"743","19-45","Male","glass-blur",3,"Azure",4374.45445544554,5470
"744","19-45","Male","glass-blur",3,"GCP",4393.54504950495,5463
"745","19-45","Male","glass-blur",4,"AWS",3891.99356435643,5470
"746","19-45","Male","glass-blur",4,"Azure",4391.05891089109,5470
"747","19-45","Male","glass-blur",4,"GCP",4100.35346534653,5463
"748","19-45","Male","glass-blur",5,"AWS",3558.77524752475,5470
"749","19-45","Male","glass-blur",5,"Azure",4129.92161716172,5470
"750","19-45","Male","glass-blur",5,"GCP",3469.02871287129,5463
"751","19-45","Male","motion-blur",1,"AWS",4887.90498114097,5470
"752","19-45","Male","motion-blur",1,"Azure",4949.95886610089,5470
"753","19-45","Male","motion-blur",1,"GCP",5217.05775577558,5463
"754","19-45","Male","motion-blur",2,"AWS",4512.4392621405,5470
"755","19-45","Male","motion-blur",2,"Azure",4579.35264733616,5470
"756","19-45","Male","motion-blur",2,"GCP",4904.81455445544,5463
"757","19-45","Male","motion-blur",3,"AWS",4067.0103960396,5470
"758","19-45","Male","motion-blur",3,"Azure",4094.83679867987,5470
"759","19-45","Male","motion-blur",3,"GCP",4423.86353135313,5463
"760","19-45","Male","motion-blur",4,"AWS",3476.57491749175,5470
"761","19-45","Male","motion-blur",4,"Azure",3450.7,5470
"762","19-45","Male","motion-blur",4,"GCP",3689.52475247525,5463
"763","19-45","Male","motion-blur",5,"AWS",3024.27871287129,5470
"764","19-45","Male","motion-blur",5,"Azure",2920.56881188119,5470
"765","19-45","Male","motion-blur",5,"GCP",2999.87227722772,5463
"766","19-45","Male","zoom-blur",1,"AWS",4434.21468646865,5470
"767","19-45","Male","zoom-blur",1,"Azure",4469.2404290429,5470
"768","19-45","Male","zoom-blur",1,"GCP",4699.19620462046,5463
"769","19-45","Male","zoom-blur",2,"AWS",4050.50940594059,5470
"770","19-45","Male","zoom-blur",2,"Azure",4058.80610561056,5470
"771","19-45","Male","zoom-blur",2,"GCP",4326.92425742574,5463
"772","19-45","Male","zoom-blur",3,"AWS",3813.93102310231,5470
"773","19-45","Male","zoom-blur",3,"Azure",3797.41369636964,5470
"774","19-45","Male","zoom-blur",3,"GCP",3993.65445544554,5463
"775","19-45","Male","zoom-blur",4,"AWS",3480.54785478548,5470
"776","19-45","Male","zoom-blur",4,"Azure",3466.56072607261,5470
"777","19-45","Male","zoom-blur",4,"GCP",3638.61188118812,5463
"778","19-45","Male","zoom-blur",5,"AWS",3266.79900990099,5470
"779","19-45","Male","zoom-blur",5,"Azure",3212.58465346535,5470
"780","19-45","Male","zoom-blur",5,"GCP",3304.49801980198,5463
"781","19-45","Male","snow",1,"AWS",4858.00568688336,5470
"782","19-45","Male","snow",1,"Azure",5127.04585468162,5470
"783","19-45","Male","snow",1,"GCP",5062.82910537482,5463
"784","19-45","Male","snow",2,"AWS",4429.22948702519,5470
"785","19-45","Male","snow",2,"Azure",4790.3854620462,5470
"786","19-45","Male","snow",2,"GCP",4421.08322960867,5463
"787","19-45","Male","snow",3,"AWS",4487.59899265266,5470
"788","19-45","Male","snow",3,"Azure",4888.11851092252,5470
"789","19-45","Male","snow",3,"GCP",3899.40170438472,5463
"790","19-45","Male","snow",4,"AWS",4168.34225615419,5470
"791","19-45","Male","snow",4,"Azure",4728.18721765034,5470
"792","19-45","Male","snow",4,"GCP",2965.75874587459,5463
"793","19-45","Male","snow",5,"AWS",4270.78562790894,5470
"794","19-45","Male","snow",5,"Azure",4524.84932028917,5470
"795","19-45","Male","snow",5,"GCP",3737.29719471947,5463
"796","19-45","Male","frost",1,"AWS",5112.12093359045,5470
"797","19-45","Male","frost",1,"Azure",5153.54559211803,5470
"798","19-45","Male","frost",1,"GCP",5315.92298837026,5463
"799","19-45","Male","frost",2,"AWS",4663.7506959391,5470
"800","19-45","Male","frost",2,"Azure",4878.19069306931,5470
"801","19-45","Male","frost",2,"GCP",4976.74295929593,5463
"802","19-45","Male","frost",3,"AWS",4285.6745365608,5470
"803","19-45","Male","frost",3,"Azure",4680.73602545969,5470
"804","19-45","Male","frost",3,"GCP",4519.33051155115,5463
"805","19-45","Male","frost",4,"AWS",4169.4290436328,5470
"806","19-45","Male","frost",4,"Azure",4623.22872193813,5470
"807","19-45","Male","frost",4,"GCP",4421.22161716172,5463
"808","19-45","Male","frost",5,"AWS",3836.26648396983,5470
"809","19-45","Male","frost",5,"Azure",4431.7305280528,5470
"810","19-45","Male","frost",5,"GCP",4050.67145214521,5463
"811","19-45","Male","fog",1,"AWS",5303.10787769436,5470
"812","19-45","Male","fog",1,"Azure",5286.43351308345,5470
"813","19-45","Male","fog",1,"GCP",5304.42754675467,5463
"814","19-45","Male","fog",2,"AWS",5274.97317735345,5470
"815","19-45","Male","fog",2,"Azure",5237.54830483048,5470
"816","19-45","Male","fog",2,"GCP",5187.59344884488,5463
"817","19-45","Male","fog",3,"AWS",5211.01687669025,5470
"818","19-45","Male","fog",3,"Azure",5150.74373408769,5470
"819","19-45","Male","fog",3,"GCP",4890.56671695741,5463
"820","19-45","Male","fog",4,"AWS",5108.58304911694,5470
"821","19-45","Male","fog",4,"Azure",5065.86510684035,5470
"822","19-45","Male","fog",4,"GCP",4577.0553630363,5463
"823","19-45","Male","fog",5,"AWS",4775.66460391191,5470
"824","19-45","Male","fog",5,"Azure",4794.18590051862,5470
"825","19-45","Male","fog",5,"GCP",3665.83127062706,5463
"826","19-45","Male","brightness",1,"AWS",5400.2674568118,5470
"827","19-45","Male","brightness",1,"Azure",5403.69190048837,5470
"828","19-45","Male","brightness",1,"GCP",5434.2184358793,5463
"829","19-45","Male","brightness",2,"AWS",5360.64942600947,5470
"830","19-45","Male","brightness",2,"Azure",5363.10873589088,5470
"831","19-45","Male","brightness",2,"GCP",5404.31897689769,5463
"832","19-45","Male","brightness",3,"AWS",5292.20225320175,5470
