"","Skin.Type","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"3987","Darker","Feminine","19-45","Dim","brightness",4,"GCP",1036.22772277228,1068
"3988","Darker","Feminine","19-45","Dim","brightness",5,"AWS",1095.52475247525,1099
"3989","Darker","Feminine","19-45","Dim","brightness",5,"Azure",1091.02475247525,1099
"3990","Darker","Feminine","19-45","Dim","brightness",5,"GCP",1025.91089108911,1068
"3991","Darker","Feminine","19-45","Dim","contrast",1,"AWS",1095.0297029703,1099
"3992","Darker","Feminine","19-45","Dim","contrast",1,"Azure",1096.5198019802,1099
"3993","Darker","Feminine","19-45","Dim","contrast",1,"GCP",985.787128712871,1068
"3994","Darker","Feminine","19-45","Dim","contrast",2,"AWS",1093.0297029703,1099
"3995","Darker","Feminine","19-45","Dim","contrast",2,"Azure",1091.5198019802,1099
"3996","Darker","Feminine","19-45","Dim","contrast",2,"GCP",946.039603960396,1068
"3997","Darker","Feminine","19-45","Dim","contrast",3,"AWS",1086.0297029703,1099
"3998","Darker","Feminine","19-45","Dim","contrast",3,"Azure",1089.52475247525,1099
"3999","Darker","Feminine","19-45","Dim","contrast",3,"GCP",831.480198019802,1068
"4000","Darker","Feminine","19-45","Dim","contrast",4,"AWS",993.069306930693,1099
"4001","Darker","Feminine","19-45","Dim","contrast",4,"Azure",1039.30693069307,1099
"4002","Darker","Feminine","19-45","Dim","contrast",4,"GCP",398.376237623762,1068
"4003","Darker","Feminine","19-45","Dim","contrast",5,"AWS",600.544554455446,1099
"4004","Darker","Feminine","19-45","Dim","contrast",5,"Azure",652.321782178218,1099
"4005","Darker","Feminine","19-45","Dim","contrast",5,"GCP",17,1068
"4006","Darker","Feminine","19-45","Dim","elastic-transform",1,"AWS",426.777227722772,1099
"4007","Darker","Feminine","19-45","Dim","elastic-transform",1,"Azure",451.034653465347,1099
"4008","Darker","Feminine","19-45","Dim","elastic-transform",1,"GCP",651.965346534653,1068
"4009","Darker","Feminine","19-45","Dim","elastic-transform",2,"AWS",120.767326732673,1099
"4010","Darker","Feminine","19-45","Dim","elastic-transform",2,"Azure",132.262376237624,1099
"4011","Darker","Feminine","19-45","Dim","elastic-transform",2,"GCP",227.356435643564,1068
"4012","Darker","Feminine","19-45","Dim","elastic-transform",3,"AWS",1078.29207920792,1099
"4013","Darker","Feminine","19-45","Dim","elastic-transform",3,"Azure",1079.04455445545,1099
"4014","Darker","Feminine","19-45","Dim","elastic-transform",3,"GCP",1048.95544554455,1068
"4015","Darker","Feminine","19-45","Dim","elastic-transform",4,"AWS",1088.78712871287,1099
"4016","Darker","Feminine","19-45","Dim","elastic-transform",4,"Azure",1080.04455445545,1099
"4017","Darker","Feminine","19-45","Dim","elastic-transform",4,"GCP",1042.34158415842,1068
"4018","Darker","Feminine","19-45","Dim","elastic-transform",5,"AWS",1081.30198019802,1099
"4019","Darker","Feminine","19-45","Dim","elastic-transform",5,"Azure",1082.31683168317,1099
"4020","Darker","Feminine","19-45","Dim","elastic-transform",5,"GCP",1012.4801980198,1068
"4021","Darker","Feminine","19-45","Dim","pixelate",1,"AWS",1098.0099009901,1099
"4022","Darker","Feminine","19-45","Dim","pixelate",1,"Azure",1098.00495049505,1099
"4023","Darker","Feminine","19-45","Dim","pixelate",1,"GCP",1058.35643564356,1068
"4024","Darker","Feminine","19-45","Dim","pixelate",2,"AWS",1098.0099009901,1099
"4025","Darker","Feminine","19-45","Dim","pixelate",2,"Azure",1095.5099009901,1099
"4026","Darker","Feminine","19-45","Dim","pixelate",2,"GCP",1057.17821782178,1068
"4027","Darker","Feminine","19-45","Dim","pixelate",3,"AWS",1098.0099009901,1099
"4028","Darker","Feminine","19-45","Dim","pixelate",3,"Azure",1096.5099009901,1099
"4029","Darker","Feminine","19-45","Dim","pixelate",3,"GCP",1059.84158415842,1068
"4030","Darker","Feminine","19-45","Dim","pixelate",4,"AWS",1095.53465346535,1099
"4031","Darker","Feminine","19-45","Dim","pixelate",4,"Azure",1094.52475247525,1099
"4032","Darker","Feminine","19-45","Dim","pixelate",4,"GCP",1054.11386138614,1068
"4033","Darker","Feminine","19-45","Dim","pixelate",5,"AWS",1006.55445544554,1099
"4034","Darker","Feminine","19-45","Dim","pixelate",5,"Azure",1079.05445544554,1099
"4035","Darker","Feminine","19-45","Dim","pixelate",5,"GCP",992.311881188119,1068
"4036","Darker","Feminine","19-45","Dim","jpeg-compression",1,"AWS",1097.51485148515,1099
"4037","Darker","Feminine","19-45","Dim","jpeg-compression",1,"Azure",1095.0198019802,1099
"4038","Darker","Feminine","19-45","Dim","jpeg-compression",1,"GCP",1058.46204620462,1068
"4039","Darker","Feminine","19-45","Dim","jpeg-compression",2,"AWS",1097.51485148515,1099
"4040","Darker","Feminine","19-45","Dim","jpeg-compression",2,"Azure",1093.02475247525,1099
"4041","Darker","Feminine","19-45","Dim","jpeg-compression",2,"GCP",1057.34653465347,1068
"4042","Darker","Feminine","19-45","Dim","jpeg-compression",3,"AWS",1095.52475247525,1099
"4043","Darker","Feminine","19-45","Dim","jpeg-compression",3,"Azure",1092.35808580858,1099
"4044","Darker","Feminine","19-45","Dim","jpeg-compression",3,"GCP",1057.43069306931,1068
"4045","Darker","Feminine","19-45","Dim","jpeg-compression",4,"AWS",1078.52475247525,1099
"4046","Darker","Feminine","19-45","Dim","jpeg-compression",4,"Azure",1076.20132013201,1099
"4047","Darker","Feminine","19-45","Dim","jpeg-compression",4,"GCP",1050.95214521452,1068
"4048","Darker","Feminine","19-45","Dim","jpeg-compression",5,"AWS",1036.0198019802,1099
"4049","Darker","Feminine","19-45","Dim","jpeg-compression",5,"Azure",1060.0495049505,1099
"4050","Darker","Feminine","19-45","Dim","jpeg-compression",5,"GCP",1009.52475247525,1068
"4051","Darker","Feminine","45-64","Bright","gaussian-noise",1,"AWS",1371.18811881188,1374
"4052","Darker","Feminine","45-64","Bright","gaussian-noise",1,"Azure",1359.89933993399,1374
"4053","Darker","Feminine","45-64","Bright","gaussian-noise",1,"GCP",1366.36633663366,1371
"4054","Darker","Feminine","45-64","Bright","gaussian-noise",2,"AWS",1368.88118811881,1374
"4055","Darker","Feminine","45-64","Bright","gaussian-noise",2,"Azure",1345.9504950495,1374
"4056","Darker","Feminine","45-64","Bright","gaussian-noise",2,"GCP",1356.32178217822,1371
"4057","Darker","Feminine","45-64","Bright","gaussian-noise",3,"AWS",1367.38613861386,1374
"4058","Darker","Feminine","45-64","Bright","gaussian-noise",3,"Azure",1284.25577557756,1374
"4059","Darker","Feminine","45-64","Bright","gaussian-noise",3,"GCP",1318.91584158416,1371
"4060","Darker","Feminine","45-64","Bright","gaussian-noise",4,"AWS",1356.92079207921,1374
"4061","Darker","Feminine","45-64","Bright","gaussian-noise",4,"Azure",1023.13366336634,1374
"4062","Darker","Feminine","45-64","Bright","gaussian-noise",4,"GCP",1239.72277227723,1371
"4063","Darker","Feminine","45-64","Bright","gaussian-noise",5,"AWS",1313.26732673267,1374
"4064","Darker","Feminine","45-64","Bright","gaussian-noise",5,"Azure",369.841584158416,1374
"4065","Darker","Feminine","45-64","Bright","gaussian-noise",5,"GCP",1026.5297029703,1371
"4066","Darker","Feminine","45-64","Bright","shot-noise",1,"AWS",1371.0297029703,1374
"4067","Darker","Feminine","45-64","Bright","shot-noise",1,"Azure",1361.07425742574,1374
"4068","Darker","Feminine","45-64","Bright","shot-noise",1,"GCP",1364.82425742574,1371
"4069","Darker","Feminine","45-64","Bright","shot-noise",2,"AWS",1370.19801980198,1374
"4070","Darker","Feminine","45-64","Bright","shot-noise",2,"Azure",1353.42574257426,1374
"4071","Darker","Feminine","45-64","Bright","shot-noise",2,"GCP",1360.63861386139,1371
"4072","Darker","Feminine","45-64","Bright","shot-noise",3,"AWS",1368.88118811881,1374
"4073","Darker","Feminine","45-64","Bright","shot-noise",3,"Azure",1320.4702970297,1374
"4074","Darker","Feminine","45-64","Bright","shot-noise",3,"GCP",1334.10891089109,1371
"4075","Darker","Feminine","45-64","Bright","shot-noise",4,"AWS",1364.40594059406,1374
"4076","Darker","Feminine","45-64","Bright","shot-noise",4,"Azure",1089.5396039604,1374
"4077","Darker","Feminine","45-64","Bright","shot-noise",4,"GCP",1261.42079207921,1371
"4078","Darker","Feminine","45-64","Bright","shot-noise",5,"AWS",1345.10891089109,1374
"4079","Darker","Feminine","45-64","Bright","shot-noise",5,"Azure",624.049504950495,1374
"4080","Darker","Feminine","45-64","Bright","shot-noise",5,"GCP",1174.5,1371
"4081","Darker","Feminine","45-64","Bright","impulse-noise",1,"AWS",1369.20792079208,1374
"4082","Darker","Feminine","45-64","Bright","impulse-noise",1,"Azure",1359.81518151815,1374
"4083","Darker","Feminine","45-64","Bright","impulse-noise",1,"GCP",1355.32178217822,1371
"4084","Darker","Feminine","45-64","Bright","impulse-noise",2,"AWS",1367.88118811881,1374
"4085","Darker","Feminine","45-64","Bright","impulse-noise",2,"Azure",1343.58250825083,1374
"4086","Darker","Feminine","45-64","Bright","impulse-noise",2,"GCP",1338.63366336634,1371
"4087","Darker","Feminine","45-64","Bright","impulse-noise",3,"AWS",1364.88118811881,1374
"4088","Darker","Feminine","45-64","Bright","impulse-noise",3,"Azure",1316.95379537954,1374
"4089","Darker","Feminine","45-64","Bright","impulse-noise",3,"GCP",1327.14851485149,1371
"4090","Darker","Feminine","45-64","Bright","impulse-noise",4,"AWS",1356.93069306931,1374
"4091","Darker","Feminine","45-64","Bright","impulse-noise",4,"Azure",1115.30198019802,1374
"4092","Darker","Feminine","45-64","Bright","impulse-noise",4,"GCP",1230.9603960396,1371
"4093","Darker","Feminine","45-64","Bright","impulse-noise",5,"AWS",1326.0099009901,1374
"4094","Darker","Feminine","45-64","Bright","impulse-noise",5,"Azure",559.470297029703,1374
"4095","Darker","Feminine","45-64","Bright","impulse-noise",5,"GCP",1007.95874587459,1371
"4096","Darker","Feminine","45-64","Bright","defocus-blur",1,"AWS",1372.17821782178,1374
"4097","Darker","Feminine","45-64","Bright","defocus-blur",1,"Azure",1367.37458745875,1374
"4098","Darker","Feminine","45-64","Bright","defocus-blur",1,"GCP",1365.70297029703,1371
"4099","Darker","Feminine","45-64","Bright","defocus-blur",2,"AWS",1372.17821782178,1374
"4100","Darker","Feminine","45-64","Bright","defocus-blur",2,"Azure",1363.1303630363,1374
"4101","Darker","Feminine","45-64","Bright","defocus-blur",2,"GCP",1363.96534653465,1371
"4102","Darker","Feminine","45-64","Bright","defocus-blur",3,"AWS",1370.69306930693,1374
"4103","Darker","Feminine","45-64","Bright","defocus-blur",3,"Azure",1357.30363036304,1374
"4104","Darker","Feminine","45-64","Bright","defocus-blur",3,"GCP",1352.58415841584,1371
"4105","Darker","Feminine","45-64","Bright","defocus-blur",4,"AWS",1369.70297029703,1374
"4106","Darker","Feminine","45-64","Bright","defocus-blur",4,"Azure",1351.1402640264,1374
"4107","Darker","Feminine","45-64","Bright","defocus-blur",4,"GCP",1331.38118811881,1371
"4108","Darker","Feminine","45-64","Bright","defocus-blur",5,"AWS",1363.40594059406,1374
"4109","Darker","Feminine","45-64","Bright","defocus-blur",5,"Azure",1340.65181518152,1374
"4110","Darker","Feminine","45-64","Bright","defocus-blur",5,"GCP",1306.69306930693,1371
"4111","Darker","Feminine","45-64","Bright","glass-blur",1,"AWS",1372.67326732673,1374
"4112","Darker","Feminine","45-64","Bright","glass-blur",1,"Azure",1371.5198019802,1374
"4113","Darker","Feminine","45-64","Bright","glass-blur",1,"GCP",1368.18811881188,1371
"4114","Darker","Feminine","45-64","Bright","glass-blur",2,"AWS",1372.67326732673,1374
"4115","Darker","Feminine","45-64","Bright","glass-blur",2,"Azure",1371.5198019802,1374
"4116","Darker","Feminine","45-64","Bright","glass-blur",2,"GCP",1368.52475247525,1371
"4117","Darker","Feminine","45-64","Bright","glass-blur",3,"AWS",1372.67326732673,1374
"4118","Darker","Feminine","45-64","Bright","glass-blur",3,"Azure",1368.94554455446,1374
"4119","Darker","Feminine","45-64","Bright","glass-blur",3,"GCP",1368.18811881188,1371
"4120","Darker","Feminine","45-64","Bright","glass-blur",4,"AWS",1372.67326732673,1374
"4121","Darker","Feminine","45-64","Bright","glass-blur",4,"Azure",1368.43564356436,1374
"4122","Darker","Feminine","45-64","Bright","glass-blur",4,"GCP",1366.69306930693,1371
"4123","Darker","Feminine","45-64","Bright","glass-blur",5,"AWS",1372.67326732673,1374
"4124","Darker","Feminine","45-64","Bright","glass-blur",5,"Azure",1361.21452145215,1374
"4125","Darker","Feminine","45-64","Bright","glass-blur",5,"GCP",1364.13366336634,1371
"4126","Darker","Feminine","45-64","Bright","motion-blur",1,"AWS",1372.67326732673,1374
"4127","Darker","Feminine","45-64","Bright","motion-blur",1,"Azure",1367.36468646865,1374
"4128","Darker","Feminine","45-64","Bright","motion-blur",1,"GCP",1367.94059405941,1371
"4129","Darker","Feminine","45-64","Bright","motion-blur",2,"AWS",1371.18811881188,1374
"4130","Darker","Feminine","45-64","Bright","motion-blur",2,"Azure",1361.32508250825,1374
"4131","Darker","Feminine","45-64","Bright","motion-blur",2,"GCP",1364.20792079208,1371
"4132","Darker","Feminine","45-64","Bright","motion-blur",3,"AWS",1369.36633663366,1374
"4133","Darker","Feminine","45-64","Bright","motion-blur",3,"Azure",1360.81848184818,1374
"4134","Darker","Feminine","45-64","Bright","motion-blur",3,"GCP",1356.32178217822,1371
"4135","Darker","Feminine","45-64","Bright","motion-blur",4,"AWS",1350.91089108911,1374
"4136","Darker","Feminine","45-64","Bright","motion-blur",4,"Azure",1341.8300330033,1374
"4137","Darker","Feminine","45-64","Bright","motion-blur",4,"GCP",1342.60396039604,1371
"4138","Darker","Feminine","45-64","Bright","motion-blur",5,"AWS",1311.11881188119,1374
"4139","Darker","Feminine","45-64","Bright","motion-blur",5,"Azure",1289.94389438944,1374
"4140","Darker","Feminine","45-64","Bright","motion-blur",5,"GCP",1328.15841584158,1371
"4141","Darker","Feminine","45-64","Bright","zoom-blur",1,"AWS",485.945544554455,1374
"4142","Darker","Feminine","45-64","Bright","zoom-blur",1,"Azure",373.028052805281,1374
"4143","Darker","Feminine","45-64","Bright","zoom-blur",1,"GCP",708.168316831683,1371
"4144","Darker","Feminine","45-64","Bright","zoom-blur",2,"AWS",232.544554455446,1374
"4145","Darker","Feminine","45-64","Bright","zoom-blur",2,"Azure",168.148514851485,1374
"4146","Darker","Feminine","45-64","Bright","zoom-blur",2,"GCP",397.084158415842,1371
"4147","Darker","Feminine","45-64","Bright","zoom-blur",3,"AWS",251.16501650165,1374
"4148","Darker","Feminine","45-64","Bright","zoom-blur",3,"Azure",231.695544554455,1374
"4149","Darker","Feminine","45-64","Bright","zoom-blur",3,"GCP",316.252475247525,1371
"4150","Darker","Feminine","45-64","Bright","zoom-blur",4,"AWS",178.823432343234,1374
"4151","Darker","Feminine","45-64","Bright","zoom-blur",4,"Azure",151.618811881188,1374
"4152","Darker","Feminine","45-64","Bright","zoom-blur",4,"GCP",188.782178217822,1371
"4153","Darker","Feminine","45-64","Bright","zoom-blur",5,"AWS",312.975247524752,1374
"4154","Darker","Feminine","45-64","Bright","zoom-blur",5,"Azure",295.602310231023,1374
"4155","Darker","Feminine","45-64","Bright","zoom-blur",5,"GCP",166.849834983498,1371
"4156","Darker","Feminine","45-64","Bright","snow",1,"AWS",1366.88118811881,1374
"4157","Darker","Feminine","45-64","Bright","snow",1,"Azure",1358.97689768977,1374
"4158","Darker","Feminine","45-64","Bright","snow",1,"GCP",1340.64356435644,1371
"4159","Darker","Feminine","45-64","Bright","snow",2,"AWS",1357.25742574257,1374
"4160","Darker","Feminine","45-64","Bright","snow",2,"Azure",1309.14356435644,1374
"4161","Darker","Feminine","45-64","Bright","snow",2,"GCP",1275.4801980198,1371
"4162","Darker","Feminine","45-64","Bright","snow",3,"AWS",1322.0198019802,1374
"4163","Darker","Feminine","45-64","Bright","snow",3,"Azure",1325.22277227723,1374
"4164","Darker","Feminine","45-64","Bright","snow",3,"GCP",1165.31188118812,1371
"4165","Darker","Feminine","45-64","Bright","snow",4,"AWS",1241.08910891089,1374
"4166","Darker","Feminine","45-64","Bright","snow",4,"Azure",1264.1600660066,1374
"4167","Darker","Feminine","45-64","Bright","snow",4,"GCP",884.89603960396,1371
"4168","Darker","Feminine","45-64","Bright","snow",5,"AWS",1311.0198019802,1374
"4169","Darker","Feminine","45-64","Bright","snow",5,"Azure",1236.48349834983,1374
"4170","Darker","Feminine","45-64","Bright","snow",5,"GCP",1194.33663366337,1371
"4171","Darker","Feminine","45-64","Bright","frost",1,"AWS",1366.70297029703,1374
"4172","Darker","Feminine","45-64","Bright","frost",1,"Azure",1354.82673267327,1374
"4173","Darker","Feminine","45-64","Bright","frost",1,"GCP",1347.60891089109,1371
"4174","Darker","Feminine","45-64","Bright","frost",2,"AWS",1330.46534653465,1374
"4175","Darker","Feminine","45-64","Bright","frost",2,"Azure",1305.59900990099,1374
"4176","Darker","Feminine","45-64","Bright","frost",2,"GCP",1223.77227722772,1371
"4177","Darker","Feminine","45-64","Bright","frost",3,"AWS",1268.39603960396,1374
"4178","Darker","Feminine","45-64","Bright","frost",3,"Azure",1234.4900990099,1374
"4179","Darker","Feminine","45-64","Bright","frost",3,"GCP",1094.60396039604,1371
"4180","Darker","Feminine","45-64","Bright","frost",4,"AWS",1223.85148514851,1374
"4181","Darker","Feminine","45-64","Bright","frost",4,"Azure",1184.60396039604,1374
"4182","Darker","Feminine","45-64","Bright","frost",4,"GCP",1030.06435643564,1371
"4183","Darker","Feminine","45-64","Bright","frost",5,"AWS",1147.23762376238,1374
"4184","Darker","Feminine","45-64","Bright","frost",5,"Azure",1109.29702970297,1374
"4185","Darker","Feminine","45-64","Bright","frost",5,"GCP",917.646864686469,1371
"4186","Darker","Feminine","45-64","Bright","fog",1,"AWS",1371.18811881188,1374
"4187","Darker","Feminine","45-64","Bright","fog",1,"Azure",1368.37623762376,1374
"4188","Darker","Feminine","45-64","Bright","fog",1,"GCP",1346.74257425743,1371
"4189","Darker","Feminine","45-64","Bright","fog",2,"AWS",1371.68316831683,1374
"4190","Darker","Feminine","45-64","Bright","fog",2,"Azure",1366.55445544554,1374
"4191","Darker","Feminine","45-64","Bright","fog",2,"GCP",1336.92079207921,1371
"4192","Darker","Feminine","45-64","Bright","fog",3,"AWS",1369.20792079208,1374
"4193","Darker","Feminine","45-64","Bright","fog",3,"Azure",1365.80198019802,1374
"4194","Darker","Feminine","45-64","Bright","fog",3,"GCP",1325.21287128713,1371
"4195","Darker","Feminine","45-64","Bright","fog",4,"AWS",1370.19801980198,1374
"4196","Darker","Feminine","45-64","Bright","fog",4,"Azure",1364.05940594059,1374
"4197","Darker","Feminine","45-64","Bright","fog",4,"GCP",1313.75742574257,1371
"4198","Darker","Feminine","45-64","Bright","fog",5,"AWS",1365.70297029703,1374
"4199","Darker","Feminine","45-64","Bright","fog",5,"Azure",1361.56435643564,1374
"4200","Darker","Feminine","45-64","Bright","fog",5,"GCP",1248.23762376238,1371
"4201","Darker","Feminine","45-64","Bright","brightness",1,"AWS",1372.51485148515,1374
"4202","Darker","Feminine","45-64","Bright","brightness",1,"Azure",1369.70132013201,1374
"4203","Darker","Feminine","45-64","Bright","brightness",1,"GCP",1366.36633663366,1371
"4204","Darker","Feminine","45-64","Bright","brightness",2,"AWS",1371.18811881188,1374
"4205","Darker","Feminine","45-64","Bright","brightness",2,"Azure",1368.03795379538,1374
"4206","Darker","Feminine","45-64","Bright","brightness",2,"GCP",1366.78217821782,1371
"4207","Darker","Feminine","45-64","Bright","brightness",3,"AWS",1372.17821782178,1374
"4208","Darker","Feminine","45-64","Bright","brightness",3,"Azure",1366.62541254125,1374
"4209","Darker","Feminine","45-64","Bright","brightness",3,"GCP",1362.56435643564,1371
"4210","Darker","Feminine","45-64","Bright","brightness",4,"AWS",1371.35643564356,1374
"4211","Darker","Feminine","45-64","Bright","brightness",4,"Azure",1364.31353135314,1374
"4212","Darker","Feminine","45-64","Bright","brightness",4,"GCP",1359.07920792079,1371
"4213","Darker","Feminine","45-64","Bright","brightness",5,"AWS",1368.38613861386,1374
"4214","Darker","Feminine","45-64","Bright","brightness",5,"Azure",1361.67161716172,1374
"4215","Darker","Feminine","45-64","Bright","brightness",5,"GCP",1348.70132013201,1371
"4216","Darker","Feminine","45-64","Bright","contrast",1,"AWS",1371.68316831683,1374
"4217","Darker","Feminine","45-64","Bright","contrast",1,"Azure",1368.53465346535,1374
"4218","Darker","Feminine","45-64","Bright","contrast",1,"GCP",1348.82178217822,1371
"4219","Darker","Feminine","45-64","Bright","contrast",2,"AWS",1369.19801980198,1374
"4220","Darker","Feminine","45-64","Bright","contrast",2,"Azure",1366.05940594059,1374
"4221","Darker","Feminine","45-64","Bright","contrast",2,"GCP",1349.43564356436,1371
"4222","Darker","Feminine","45-64","Bright","contrast",3,"AWS",1365.21782178218,1374
"4223","Darker","Feminine","45-64","Bright","contrast",3,"Azure",1361.56930693069,1374
"4224","Darker","Feminine","45-64","Bright","contrast",3,"GCP",1329.69306930693,1371
"4225","Darker","Feminine","45-64","Bright","contrast",4,"AWS",1305.0495049505,1374
"4226","Darker","Feminine","45-64","Bright","contrast",4,"Azure",1335.9900990099,1374
"4227","Darker","Feminine","45-64","Bright","contrast",4,"GCP",895.455445544554,1371
"4228","Darker","Feminine","45-64","Bright","contrast",5,"AWS",998.415841584158,1374
"4229","Darker","Feminine","45-64","Bright","contrast",5,"Azure",995.806930693069,1374
"4230","Darker","Feminine","45-64","Bright","contrast",5,"GCP",66.5940594059406,1371
"4231","Darker","Feminine","45-64","Bright","elastic-transform",1,"AWS",395.064356435644,1374
"4232","Darker","Feminine","45-64","Bright","elastic-transform",1,"Azure",417.693069306931,1374
"4233","Darker","Feminine","45-64","Bright","elastic-transform",1,"GCP",642.826732673267,1371
"4234","Darker","Feminine","45-64","Bright","elastic-transform",2,"AWS",118.108910891089,1374
"4235","Darker","Feminine","45-64","Bright","elastic-transform",2,"Azure",126.876237623762,1374
"4236","Darker","Feminine","45-64","Bright","elastic-transform",2,"GCP",244.861386138614,1371
"4237","Darker","Feminine","45-64","Bright","elastic-transform",3,"AWS",1345.14356435644,1374
"4238","Darker","Feminine","45-64","Bright","elastic-transform",3,"Azure",1337.57425742574,1374
"4239","Darker","Feminine","45-64","Bright","elastic-transform",3,"GCP",1357.82425742574,1371
"4240","Darker","Feminine","45-64","Bright","elastic-transform",4,"AWS",1345.16336633663,1374
"4241","Darker","Feminine","45-64","Bright","elastic-transform",4,"Azure",1333.36138613861,1374
"4242","Darker","Feminine","45-64","Bright","elastic-transform",4,"GCP",1356.18069306931,1371
"4243","Darker","Feminine","45-64","Bright","elastic-transform",5,"AWS",1335.40594059406,1374
"4244","Darker","Feminine","45-64","Bright","elastic-transform",5,"Azure",1324.98679867987,1374
"4245","Darker","Feminine","45-64","Bright","elastic-transform",5,"GCP",1343.4900990099,1371
"4246","Darker","Feminine","45-64","Bright","pixelate",1,"AWS",1373.16831683168,1374
"4247","Darker","Feminine","45-64","Bright","pixelate",1,"Azure",1372.01485148515,1374
"4248","Darker","Feminine","45-64","Bright","pixelate",1,"GCP",1366.18811881188,1371
"4249","Darker","Feminine","45-64","Bright","pixelate",2,"AWS",1372.17821782178,1374
"4250","Darker","Feminine","45-64","Bright","pixelate",2,"Azure",1367.36468646865,1374
"4251","Darker","Feminine","45-64","Bright","pixelate",2,"GCP",1366.43564356436,1371
"4252","Darker","Feminine","45-64","Bright","pixelate",3,"AWS",1371.68316831683,1374
"4253","Darker","Feminine","45-64","Bright","pixelate",3,"Azure",1365.37458745875,1374
"4254","Darker","Feminine","45-64","Bright","pixelate",3,"GCP",1368.43564356436,1371
"4255","Darker","Feminine","45-64","Bright","pixelate",4,"AWS",1370.86138613861,1374
"4256","Darker","Feminine","45-64","Bright","pixelate",4,"Azure",1363.97524752475,1374
"4257","Darker","Feminine","45-64","Bright","pixelate",4,"GCP",1359.4603960396,1371
"4258","Darker","Feminine","45-64","Bright","pixelate",5,"AWS",1102.0396039604,1374
"4259","Darker","Feminine","45-64","Bright","pixelate",5,"Azure",1307.12706270627,1374
"4260","Darker","Feminine","45-64","Bright","pixelate",5,"GCP",1281.40099009901,1371
"4261","Darker","Feminine","45-64","Bright","jpeg-compression",1,"AWS",1372.67326732673,1374
"4262","Darker","Feminine","45-64","Bright","jpeg-compression",1,"Azure",1366.9702970297,1374
"4263","Darker","Feminine","45-64","Bright","jpeg-compression",1,"GCP",1366.42574257426,1371
"4264","Darker","Feminine","45-64","Bright","jpeg-compression",2,"AWS",1371.18811881188,1374
"4265","Darker","Feminine","45-64","Bright","jpeg-compression",2,"Azure",1362.81188118812,1374
"4266","Darker","Feminine","45-64","Bright","jpeg-compression",2,"GCP",1367.11881188119,1371
"4267","Darker","Feminine","45-64","Bright","jpeg-compression",3,"AWS",1371.18811881188,1374
"4268","Darker","Feminine","45-64","Bright","jpeg-compression",3,"Azure",1364.14356435644,1374
"4269","Darker","Feminine","45-64","Bright","jpeg-compression",3,"GCP",1367.10891089109,1371
"4270","Darker","Feminine","45-64","Bright","jpeg-compression",4,"AWS",1371.52475247525,1374
"4271","Darker","Feminine","45-64","Bright","jpeg-compression",4,"Azure",1360.81683168317,1374
"4272","Darker","Feminine","45-64","Bright","jpeg-compression",4,"GCP",1364.22772277228,1371
"4273","Darker","Feminine","45-64","Bright","jpeg-compression",5,"AWS",1366.87128712871,1374
"4274","Darker","Feminine","45-64","Bright","jpeg-compression",5,"Azure",1353.83168316832,1374
"4275","Darker","Feminine","45-64","Bright","jpeg-compression",5,"GCP",1358.06435643564,1371
"4276","Darker","Feminine","45-64","Dim","gaussian-noise",1,"AWS",477.009900990099,483
"4277","Darker","Feminine","45-64","Dim","gaussian-noise",1,"Azure",460.524752475248,483
"4278","Darker","Feminine","45-64","Dim","gaussian-noise",1,"GCP",462.50495049505,476
"4279","Darker","Feminine","45-64","Dim","gaussian-noise",2,"AWS",472.514851485149,483
"4280","Darker","Feminine","45-64","Dim","gaussian-noise",2,"Azure",419.282178217822,483
"4281","Darker","Feminine","45-64","Dim","gaussian-noise",2,"GCP",451.50495049505,476
"4282","Darker","Feminine","45-64","Dim","gaussian-noise",3,"AWS",461.514851485149,483
"4283","Darker","Feminine","45-64","Dim","gaussian-noise",3,"Azure",313.767326732673,483
"4284","Darker","Feminine","45-64","Dim","gaussian-noise",3,"GCP",418.514851485149,476
"4285","Darker","Feminine","45-64","Dim","gaussian-noise",4,"AWS",422.524752475248,483
"4286","Darker","Feminine","45-64","Dim","gaussian-noise",4,"Azure",129.50495049505,483
"4287","Darker","Feminine","45-64","Dim","gaussian-noise",4,"GCP",357.087458745875,476
"4288","Darker","Feminine","45-64","Dim","gaussian-noise",5,"AWS",360.524752475248,483
"4289","Darker","Feminine","45-64","Dim","gaussian-noise",5,"Azure",12,483
"4290","Darker","Feminine","45-64","Dim","gaussian-noise",5,"GCP",230.168316831683,476
"4291","Darker","Feminine","45-64","Dim","shot-noise",1,"AWS",481.514851485149,483
"4292","Darker","Feminine","45-64","Dim","shot-noise",1,"Azure",480.514851485149,483
"4293","Darker","Feminine","45-64","Dim","shot-noise",1,"GCP",474,476
"4294","Darker","Feminine","45-64","Dim","shot-noise",2,"AWS",482.009900990099,483
"4295","Darker","Feminine","45-64","Dim","shot-noise",2,"Azure",475.029702970297,483
"4296","Darker","Feminine","45-64","Dim","shot-noise",2,"GCP",471,476
"4297","Darker","Feminine","45-64","Dim","shot-noise",3,"AWS",481.514851485149,483
"4298","Darker","Feminine","45-64","Dim","shot-noise",3,"Azure",461.277227722772,483
"4299","Darker","Feminine","45-64","Dim","shot-noise",3,"GCP",465.757425742574,476
"4300","Darker","Feminine","45-64","Dim","shot-noise",4,"AWS",476.019801980198,483
