"","Age","Gender","Corruption","Severity","Service","sum_AP","n"
"802","0-18","Male","contrast",4,"MogFace",1692.78323207321,2052
"803","0-18","Male","contrast",4,"TinaFace",524.577429278642,1991
"804","0-18","Male","contrast",4,"Yolov5",1688.90478429986,2136
"805","0-18","Male","contrast",5,"AWS",1303.84158415842,2136
"806","0-18","Male","contrast",5,"Azure",1249.38267326733,2127
"807","0-18","Male","contrast",5,"GCP",86.7,2133
"808","0-18","Male","contrast",5,"MogFace",1150.1196369637,2052
"809","0-18","Male","contrast",5,"TinaFace",56.7287128712871,1991
"810","0-18","Male","contrast",5,"Yolov5",667.780198019802,2136
"811","0-18","Male","elastic-transform",1,"AWS",753.479702970297,2136
"812","0-18","Male","elastic-transform",1,"Azure",831.126237623762,2132
"813","0-18","Male","elastic-transform",1,"GCP",1113.56518151815,2133
"814","0-18","Male","elastic-transform",1,"MogFace",744.201155115511,2052
"815","0-18","Male","elastic-transform",1,"TinaFace",664.951732673267,1991
"816","0-18","Male","elastic-transform",1,"Yolov5",802.201756247053,2136
"817","0-18","Male","elastic-transform",2,"AWS",213.339603960396,2136
"818","0-18","Male","elastic-transform",2,"Azure",261.472277227723,2132
"819","0-18","Male","elastic-transform",2,"GCP",442.35297029703,2133
"820","0-18","Male","elastic-transform",2,"MogFace",232.366171617162,2052
"821","0-18","Male","elastic-transform",2,"TinaFace",145.313366336634,1991
"822","0-18","Male","elastic-transform",2,"Yolov5",288.570462046205,2136
"823","0-18","Male","elastic-transform",3,"AWS",1741.78146864686,2136
"824","0-18","Male","elastic-transform",3,"Azure",1789.85891089109,2132
"825","0-18","Male","elastic-transform",3,"GCP",1898.04840169731,2133
"826","0-18","Male","elastic-transform",3,"MogFace",1692.44419141914,2052
"827","0-18","Male","elastic-transform",3,"TinaFace",1600.18339933993,1991
"828","0-18","Male","elastic-transform",3,"Yolov5",1724.00582679697,2136
"829","0-18","Male","elastic-transform",4,"AWS",1682.65574257426,2136
"830","0-18","Male","elastic-transform",4,"Azure",1759.28894389439,2132
"831","0-18","Male","elastic-transform",4,"GCP",1814.28316831683,2133
"832","0-18","Male","elastic-transform",4,"MogFace",1657.86947194719,2052
"833","0-18","Male","elastic-transform",4,"TinaFace",1493.80886374352,1991
"834","0-18","Male","elastic-transform",4,"Yolov5",1686.53782748576,2136
"835","0-18","Male","elastic-transform",5,"AWS",1192.66683168317,2136
"836","0-18","Male","elastic-transform",5,"Azure",1610.21584158416,2132
"837","0-18","Male","elastic-transform",5,"GCP",1147.08300330033,2133
"838","0-18","Male","elastic-transform",5,"MogFace",1509.44603960396,2052
"839","0-18","Male","elastic-transform",5,"TinaFace",685.161798679868,1991
"840","0-18","Male","elastic-transform",5,"Yolov5",1573.2556214466,2136
"841","0-18","Male","pixelate",1,"AWS",2024.45172560113,2136
"842","0-18","Male","pixelate",1,"Azure",2068.34405940594,2132
"843","0-18","Male","pixelate",1,"GCP",2099.27246110325,2133
"844","0-18","Male","pixelate",1,"MogFace",1975.89768976898,2052
"845","0-18","Male","pixelate",1,"TinaFace",1849.12445898161,1991
"846","0-18","Male","pixelate",1,"Yolov5",1976.89097961618,2136
"847","0-18","Male","pixelate",2,"AWS",2013.73074493164,2136
"848","0-18","Male","pixelate",2,"Azure",2058.3696039604,2132
"849","0-18","Male","pixelate",2,"GCP",2093.1497359736,2133
"850","0-18","Male","pixelate",2,"MogFace",1963.14260726073,2052
"851","0-18","Male","pixelate",2,"TinaFace",1806.87769448373,1991
"852","0-18","Male","pixelate",2,"Yolov5",1956.33823903819,2136
"853","0-18","Male","pixelate",3,"AWS",1884.83356435644,2136
"854","0-18","Male","pixelate",3,"Azure",2005.58089108911,2132
"855","0-18","Male","pixelate",3,"GCP",2053.2948019802,2133
"856","0-18","Male","pixelate",3,"MogFace",1879.93938000943,2052
"857","0-18","Male","pixelate",3,"TinaFace",1340.27178217822,1991
"858","0-18","Male","pixelate",3,"Yolov5",1847.03829207921,2136
"859","0-18","Male","pixelate",4,"AWS",1698.86386138614,2136
"860","0-18","Male","pixelate",4,"Azure",1937.21122112211,2132
"861","0-18","Male","pixelate",4,"GCP",1976.00099009901,2133
"862","0-18","Male","pixelate",4,"MogFace",1781.53323432343,2052
"863","0-18","Male","pixelate",4,"TinaFace",387.507425742574,1991
"864","0-18","Male","pixelate",4,"Yolov5",1580.0805280528,2136
"865","0-18","Male","pixelate",5,"AWS",1545.23663366337,2136
"866","0-18","Male","pixelate",5,"Azure",1872.81254125413,2132
"867","0-18","Male","pixelate",5,"GCP",1876.91534653465,2133
"868","0-18","Male","pixelate",5,"MogFace",1687.35445544554,2052
"869","0-18","Male","pixelate",5,"TinaFace",98.1089108910891,1991
"870","0-18","Male","pixelate",5,"Yolov5",1070.56089108911,2136
"871","0-18","Male","jpeg-compression",1,"AWS",2012.41558477276,2136
"872","0-18","Male","jpeg-compression",1,"Azure",2031.20128712871,2132
"873","0-18","Male","jpeg-compression",1,"GCP",2089.90712871287,2133
"874","0-18","Male","jpeg-compression",1,"MogFace",1955.63511551155,2052
"875","0-18","Male","jpeg-compression",1,"TinaFace",1828.97184432729,1991
"876","0-18","Male","jpeg-compression",1,"Yolov5",1953.16797753854,2136
"877","0-18","Male","jpeg-compression",2,"AWS",1962.76493149315,2136
"878","0-18","Male","jpeg-compression",2,"Azure",2003.8499669967,2132
"879","0-18","Male","jpeg-compression",2,"GCP",2077.6296369637,2133
"880","0-18","Male","jpeg-compression",2,"MogFace",1925.99648579144,2052
"881","0-18","Male","jpeg-compression",2,"TinaFace",1738.3728960396,1991
"882","0-18","Male","jpeg-compression",2,"Yolov5",1914.3705146641,2136
"883","0-18","Male","jpeg-compression",3,"AWS",1928.67002775278,2136
"884","0-18","Male","jpeg-compression",3,"Azure",1978.98679867987,2132
"885","0-18","Male","jpeg-compression",3,"GCP",2066.5302310231,2133
"886","0-18","Male","jpeg-compression",3,"MogFace",1898.84771548583,2052
"887","0-18","Male","jpeg-compression",3,"TinaFace",1642.14263083451,1991
"888","0-18","Male","jpeg-compression",3,"Yolov5",1878.9664230931,2136
"889","0-18","Male","jpeg-compression",4,"AWS",1786.99574257426,2136
"890","0-18","Male","jpeg-compression",4,"Azure",1915.50887788779,2132
"891","0-18","Male","jpeg-compression",4,"GCP",2032.97653465347,2133
"892","0-18","Male","jpeg-compression",4,"MogFace",1821.24315574415,2052
"893","0-18","Male","jpeg-compression",4,"TinaFace",1283.75455327676,1991
"894","0-18","Male","jpeg-compression",4,"Yolov5",1767.409636912,2136
"895","0-18","Male","jpeg-compression",5,"AWS",1540.31105610561,2136
"896","0-18","Male","jpeg-compression",5,"Azure",1822.43712871287,2132
"897","0-18","Male","jpeg-compression",5,"GCP",1965.86089108911,2133
"898","0-18","Male","jpeg-compression",5,"MogFace",1709.38189533239,2052
"899","0-18","Male","jpeg-compression",5,"TinaFace",753.041914191419,1991
"900","0-18","Male","jpeg-compression",5,"Yolov5",1574.56567947971,2136
"901","19-45","Female","gaussian-noise",1,"AWS",5499.5299009901,6051
"902","19-45","Female","gaussian-noise",1,"Azure",5353.84570957096,6050
"903","19-45","Female","gaussian-noise",1,"GCP",5803.58616611661,6024
"904","19-45","Female","gaussian-noise",1,"MogFace",5595.0097689769,5977
"905","19-45","Female","gaussian-noise",1,"TinaFace",4625.88778877888,5927
"906","19-45","Female","gaussian-noise",1,"Yolov5",5193.01057421127,6051
"907","19-45","Female","gaussian-noise",2,"AWS",5195.67590759076,6051
"908","19-45","Female","gaussian-noise",2,"Azure",5146.00841584158,6050
"909","19-45","Female","gaussian-noise",2,"GCP",5370.4600660066,6024
"910","19-45","Female","gaussian-noise",2,"MogFace",5318.41848184818,5977
"911","19-45","Female","gaussian-noise",2,"TinaFace",2131.28118811881,5927
"912","19-45","Female","gaussian-noise",2,"Yolov5",4393.31597105864,6051
"913","19-45","Female","gaussian-noise",3,"AWS",4725.92722772277,6051
"914","19-45","Female","gaussian-noise",3,"Azure",4553.29405940594,6050
"915","19-45","Female","gaussian-noise",3,"GCP",4834.50396039604,6024
"916","19-45","Female","gaussian-noise",3,"MogFace",4873.95831683168,5977
"917","19-45","Female","gaussian-noise",3,"TinaFace",216.223762376238,5927
"918","19-45","Female","gaussian-noise",3,"Yolov5",1818.80511551155,6051
"919","19-45","Female","gaussian-noise",4,"AWS",3718.5301980198,6051
"920","19-45","Female","gaussian-noise",4,"Azure",3053.17178217822,6050
"921","19-45","Female","gaussian-noise",4,"GCP",4404.6298679868,6024
"922","19-45","Female","gaussian-noise",4,"MogFace",3952.65693069307,5977
"923","19-45","Female","gaussian-noise",4,"TinaFace",1.6,5927
"924","19-45","Female","gaussian-noise",4,"Yolov5",241.477227722772,6051
"925","19-45","Female","gaussian-noise",5,"AWS",1691.92376237624,6051
"926","19-45","Female","gaussian-noise",5,"Azure",977.357425742574,6050
"927","19-45","Female","gaussian-noise",5,"GCP",3259.74884488449,6024
"928","19-45","Female","gaussian-noise",5,"MogFace",2303.67277227723,5977
"929","19-45","Female","gaussian-noise",5,"TinaFace",0,5927
"930","19-45","Female","gaussian-noise",5,"Yolov5",3,6051
"931","19-45","Female","shot-noise",1,"AWS",5451.13830504479,6051
"932","19-45","Female","shot-noise",1,"Azure",5302.62988448845,6050
"933","19-45","Female","shot-noise",1,"GCP",5663.77681518152,6024
"934","19-45","Female","shot-noise",1,"MogFace",5566.86741624162,5977
"935","19-45","Female","shot-noise",1,"TinaFace",4490.21798679868,5927
"936","19-45","Female","shot-noise",1,"Yolov5",5127.81350066745,6051
"937","19-45","Female","shot-noise",2,"AWS",5104.3305280528,6051
"938","19-45","Female","shot-noise",2,"Azure",5048.26369636964,6050
"939","19-45","Female","shot-noise",2,"GCP",5037.39174917492,6024
"940","19-45","Female","shot-noise",2,"MogFace",5245.32689768977,5977
"941","19-45","Female","shot-noise",2,"TinaFace",1701.78316831683,5927
"942","19-45","Female","shot-noise",2,"Yolov5",4047.79077322018,6051
"943","19-45","Female","shot-noise",3,"AWS",4612.46716171617,6051
"944","19-45","Female","shot-noise",3,"Azure",4329.16485148515,6050
"945","19-45","Female","shot-noise",3,"GCP",4626.17475247525,6024
"946","19-45","Female","shot-noise",3,"MogFace",4823.09653465346,5977
"947","19-45","Female","shot-noise",3,"TinaFace",159.592079207921,5927
"948","19-45","Female","shot-noise",3,"Yolov5",1834.38316831683,6051
"949","19-45","Female","shot-noise",4,"AWS",3277.93217821782,6051
"950","19-45","Female","shot-noise",4,"Azure",2349.27821782178,6050
"951","19-45","Female","shot-noise",4,"GCP",3985.77112211221,6024
"952","19-45","Female","shot-noise",4,"MogFace",3681.4603960396,5977
"953","19-45","Female","shot-noise",4,"TinaFace",0,5927
"954","19-45","Female","shot-noise",4,"Yolov5",203.490099009901,6051
"955","19-45","Female","shot-noise",5,"AWS",1924.10594059406,6051
"956","19-45","Female","shot-noise",5,"Azure",1034.56534653465,6050
"957","19-45","Female","shot-noise",5,"GCP",3359.38778877888,6024
"958","19-45","Female","shot-noise",5,"MogFace",2648.03069306931,5977
"959","19-45","Female","shot-noise",5,"TinaFace",0,5927
"960","19-45","Female","shot-noise",5,"Yolov5",21.6113861386139,6051
"961","19-45","Female","impulse-noise",1,"AWS",5051.96139792551,6051
"962","19-45","Female","impulse-noise",1,"Azure",5287.61864686469,6050
"963","19-45","Female","impulse-noise",1,"GCP",5852.43894389439,6024
"964","19-45","Female","impulse-noise",1,"MogFace",5226.3225660066,5977
"965","19-45","Female","impulse-noise",1,"TinaFace",1308.225,5927
"966","19-45","Female","impulse-noise",1,"Yolov5",5029.81415588812,6051
"967","19-45","Female","impulse-noise",2,"AWS",4748.89018151815,6051
"968","19-45","Female","impulse-noise",2,"Azure",5025.24150165016,6050
"969","19-45","Female","impulse-noise",2,"GCP",5700.48943894389,6024
"970","19-45","Female","impulse-noise",2,"MogFace",4907.04117161716,5977
"971","19-45","Female","impulse-noise",2,"TinaFace",199.022277227723,5927
"972","19-45","Female","impulse-noise",2,"Yolov5",3927.08991749175,6051
"973","19-45","Female","impulse-noise",3,"AWS",4543.30528052805,6051
"974","19-45","Female","impulse-noise",3,"Azure",4763.94191419142,6050
"975","19-45","Female","impulse-noise",3,"GCP",5491.39818481848,6024
"976","19-45","Female","impulse-noise",3,"MogFace",4661.11320132013,5977
"977","19-45","Female","impulse-noise",3,"TinaFace",38.7,5927
"978","19-45","Female","impulse-noise",3,"Yolov5",2298.1995709571,6051
"979","19-45","Female","impulse-noise",4,"AWS",3787.37582508251,6051
"980","19-45","Female","impulse-noise",4,"Azure",3289.42376237624,6050
"981","19-45","Female","impulse-noise",4,"GCP",4684.91303630363,6024
"982","19-45","Female","impulse-noise",4,"MogFace",3803.60726072607,5977
"983","19-45","Female","impulse-noise",4,"TinaFace",0,5927
"984","19-45","Female","impulse-noise",4,"Yolov5",260.402475247525,6051
"985","19-45","Female","impulse-noise",5,"AWS",2220.63910891089,6051
"986","19-45","Female","impulse-noise",5,"Azure",1269.6297029703,6050
"987","19-45","Female","impulse-noise",5,"GCP",3549.73877887789,6024
"988","19-45","Female","impulse-noise",5,"MogFace",2409.24207920792,5977
"989","19-45","Female","impulse-noise",5,"TinaFace",0,5927
"990","19-45","Female","impulse-noise",5,"Yolov5",3.9009900990099,6051
"991","19-45","Female","defocus-blur",1,"AWS",5711.58882013201,6051
"992","19-45","Female","defocus-blur",1,"Azure",5674.45653465346,6050
"993","19-45","Female","defocus-blur",1,"GCP",5786.00759075908,6024
"994","19-45","Female","defocus-blur",1,"MogFace",5717.88246110325,5977
"995","19-45","Female","defocus-blur",1,"TinaFace",5580.68696369637,5927
"996","19-45","Female","defocus-blur",1,"Yolov5",5500.55450976043,6051
"997","19-45","Female","defocus-blur",2,"AWS",5535.00303630363,6051
"998","19-45","Female","defocus-blur",2,"Azure",5515.01927392739,6050
"999","19-45","Female","defocus-blur",2,"GCP",5616.71617161716,6024
"1000","19-45","Female","defocus-blur",2,"MogFace",5566.99752475247,5977
"1001","19-45","Female","defocus-blur",2,"TinaFace",5314.67425742574,5927
"1002","19-45","Female","defocus-blur",2,"Yolov5",5318.78460929927,6051
"1003","19-45","Female","defocus-blur",3,"AWS",5141.1896039604,6051
"1004","19-45","Female","defocus-blur",3,"Azure",5188.29240924092,6050
"1005","19-45","Female","defocus-blur",3,"GCP",5078.30775577558,6024
"1006","19-45","Female","defocus-blur",3,"MogFace",5204.39125412541,5977
"1007","19-45","Female","defocus-blur",3,"TinaFace",4184.04257425743,5927
"1008","19-45","Female","defocus-blur",3,"Yolov5",4924.91255904162,6051
"1009","19-45","Female","defocus-blur",4,"AWS",4731.20891089109,6051
"1010","19-45","Female","defocus-blur",4,"Azure",4846.71369636964,6050
"1011","19-45","Female","defocus-blur",4,"GCP",4290.43366336634,6024
"1012","19-45","Female","defocus-blur",4,"MogFace",4808.98712871287,5977
"1013","19-45","Female","defocus-blur",4,"TinaFace",2185.28415841584,5927
"1014","19-45","Female","defocus-blur",4,"Yolov5",4518.0727310231,6051
"1015","19-45","Female","defocus-blur",5,"AWS",4242.81369636964,6051
"1016","19-45","Female","defocus-blur",5,"Azure",4424.71138613861,6050
"1017","19-45","Female","defocus-blur",5,"GCP",3280.31881188119,6024
"1018","19-45","Female","defocus-blur",5,"MogFace",4285.07326732673,5977
"1019","19-45","Female","defocus-blur",5,"TinaFace",516.832673267327,5927
"1020","19-45","Female","defocus-blur",5,"Yolov5",3919.62178217822,6051
"1021","19-45","Female","glass-blur",1,"AWS",5389.75816124469,6051
"1022","19-45","Female","glass-blur",1,"Azure",5492.3068717586,6050
"1023","19-45","Female","glass-blur",1,"GCP",5730.00115511551,6024
"1024","19-45","Female","glass-blur",1,"MogFace",5416.09850199306,5977
"1025","19-45","Female","glass-blur",1,"TinaFace",5319.07737152287,5927
"1026","19-45","Female","glass-blur",1,"Yolov5",5300.34747558777,6051
"1027","19-45","Female","glass-blur",2,"AWS",5322.94259075907,6051
"1028","19-45","Female","glass-blur",2,"Azure",5422.57301980198,6050
"1029","19-45","Female","glass-blur",2,"GCP",5593.74702970297,6024
"1030","19-45","Female","glass-blur",2,"MogFace",5383.70085337105,5977
"1031","19-45","Female","glass-blur",2,"TinaFace",5068.43778877888,5927
"1032","19-45","Female","glass-blur",2,"Yolov5",5219.02210279421,6051
"1033","19-45","Female","glass-blur",3,"AWS",4201.999669967,6051
"1034","19-45","Female","glass-blur",3,"Azure",4595.65726072607,6050
"1035","19-45","Female","glass-blur",3,"GCP",4293.33465346535,6024
"1036","19-45","Female","glass-blur",3,"MogFace",4475.26575907591,5977
"1037","19-45","Female","glass-blur",3,"TinaFace",2052.69339933993,5927
"1038","19-45","Female","glass-blur",3,"Yolov5",4380.43829269649,6051
"1039","19-45","Female","glass-blur",4,"AWS",3974.98465346535,6051
"1040","19-45","Female","glass-blur",4,"Azure",4505.35858085808,6050
"1041","19-45","Female","glass-blur",4,"GCP",3918.65396039604,6024
"1042","19-45","Female","glass-blur",4,"MogFace",4401.36650165016,5977
"1043","19-45","Female","glass-blur",4,"TinaFace",1050.89603960396,5927
"1044","19-45","Female","glass-blur",4,"Yolov5",4298.60287953795,6051
"1045","19-45","Female","glass-blur",5,"AWS",3548.01584158416,6051
"1046","19-45","Female","glass-blur",5,"Azure",4095.54257425743,6050
"1047","19-45","Female","glass-blur",5,"GCP",3323.67425742574,6024
"1048","19-45","Female","glass-blur",5,"MogFace",3971.2600660066,5977
"1049","19-45","Female","glass-blur",5,"TinaFace",453.990594059406,5927
"1050","19-45","Female","glass-blur",5,"Yolov5",3877.21811056106,6051
"1051","19-45","Female","motion-blur",1,"AWS",5396.600440044,6051
"1052","19-45","Female","motion-blur",1,"Azure",5413.34247053277,6050
"1053","19-45","Female","motion-blur",1,"GCP",5700.48391089109,6024
"1054","19-45","Female","motion-blur",1,"MogFace",5426.56971947195,5977
"1055","19-45","Female","motion-blur",1,"TinaFace",5355.71315535125,5927
"1056","19-45","Female","motion-blur",1,"Yolov5",5279.55143256191,6051
"1057","19-45","Female","motion-blur",2,"AWS",4960.93034653465,6051
"1058","19-45","Female","motion-blur",2,"Azure",4938.88084629891,6050
"1059","19-45","Female","motion-blur",2,"GCP",5341.61237623762,6024
"1060","19-45","Female","motion-blur",2,"MogFace",4970.13268976898,5977
"1061","19-45","Female","motion-blur",2,"TinaFace",4894.02722772277,5927
"1062","19-45","Female","motion-blur",2,"Yolov5",4845.09145711242,6051
"1063","19-45","Female","motion-blur",3,"AWS",4421.93597359736,6051
"1064","19-45","Female","motion-blur",3,"Azure",4318.74331683168,6050
"1065","19-45","Female","motion-blur",3,"GCP",4817.21534653465,6024
"1066","19-45","Female","motion-blur",3,"MogFace",4391.99422442244,5977
"1067","19-45","Female","motion-blur",3,"TinaFace",4079.5396039604,5927
"1068","19-45","Female","motion-blur",3,"Yolov5",4299.95427150343,6051
"1069","19-45","Female","motion-blur",4,"AWS",3703.57425742574,6051
"1070","19-45","Female","motion-blur",4,"Azure",3528.07772277228,6050
"1071","19-45","Female","motion-blur",4,"GCP",4010.48168316832,6024
"1072","19-45","Female","motion-blur",4,"MogFace",3639.52772277228,5977
"1073","19-45","Female","motion-blur",4,"TinaFace",2394.44158415842,5927
"1074","19-45","Female","motion-blur",4,"Yolov5",3618.08765676568,6051
"1075","19-45","Female","motion-blur",5,"AWS",3161.10148514851,6051
"1076","19-45","Female","motion-blur",5,"Azure",2899.15148514851,6050
"1077","19-45","Female","motion-blur",5,"GCP",3259.43366336634,6024
"1078","19-45","Female","motion-blur",5,"MogFace",3089.66138613861,5977
"1079","19-45","Female","motion-blur",5,"TinaFace",1239.54158415842,5927
"1080","19-45","Female","motion-blur",5,"Yolov5",3123.45066006601,6051
"1081","19-45","Female","zoom-blur",1,"AWS",4904.75759075908,6051
"1082","19-45","Female","zoom-blur",1,"Azure",4874.64174917492,6050
"1083","19-45","Female","zoom-blur",1,"GCP",5166.54785478548,6024
"1084","19-45","Female","zoom-blur",1,"MogFace",5011.10965346535,5977
"1085","19-45","Female","zoom-blur",1,"TinaFace",4822.81089108911,5927
"1086","19-45","Female","zoom-blur",1,"Yolov5",4903.48216060261,6051
"1087","19-45","Female","zoom-blur",2,"AWS",4402.67062706271,6051
"1088","19-45","Female","zoom-blur",2,"Azure",4379.56237623762,6050
"1089","19-45","Female","zoom-blur",2,"GCP",4675.44504950495,6024
"1090","19-45","Female","zoom-blur",2,"MogFace",4526.4602970297,5977
"1091","19-45","Female","zoom-blur",2,"TinaFace",4249.23372937294,5927
"1092","19-45","Female","zoom-blur",2,"Yolov5",4482.97735973597,6051
"1093","19-45","Female","zoom-blur",3,"AWS",4076.93795379538,6051
"1094","19-45","Female","zoom-blur",3,"Azure",4042.84554455445,6050
"1095","19-45","Female","zoom-blur",3,"GCP",4308.18135313531,6024
"1096","19-45","Female","zoom-blur",3,"MogFace",4205.48792079208,5977
"1097","19-45","Female","zoom-blur",3,"TinaFace",3789.14768976898,5927
"1098","19-45","Female","zoom-blur",3,"Yolov5",4252.93584158416,6051
"1099","19-45","Female","zoom-blur",4,"AWS",3676.29900990099,6051
"1100","19-45","Female","zoom-blur",4,"Azure",3648.77178217822,6050
"1101","19-45","Female","zoom-blur",4,"GCP",3863.36336633663,6024
"1102","19-45","Female","zoom-blur",4,"MogFace",3813.82821782178,5977
"1103","19-45","Female","zoom-blur",4,"TinaFace",3176.36584158416,5927
"1104","19-45","Female","zoom-blur",4,"Yolov5",3886.34577557756,6051
"1105","19-45","Female","zoom-blur",5,"AWS",3387.15792079208,6051
"1106","19-45","Female","zoom-blur",5,"Azure",3327.64603960396,6050
"1107","19-45","Female","zoom-blur",5,"GCP",3430.59851485148,6024
"1108","19-45","Female","zoom-blur",5,"MogFace",3488.30561056106,5977
"1109","19-45","Female","zoom-blur",5,"TinaFace",2717.97920792079,5927
"1110","19-45","Female","zoom-blur",5,"Yolov5",3635.58696369637,6051
"1111","19-45","Female","snow",1,"AWS",5477.34965935879,6051
"1112","19-45","Female","snow",1,"Azure",5644.73493142171,6050
"1113","19-45","Female","snow",1,"GCP",5673.42301980198,6024
"1114","19-45","Female","snow",1,"MogFace",5668.75085615704,5977
"1115","19-45","Female","snow",1,"TinaFace",5558.70388181675,5927
"1116","19-45","Female","snow",1,"Yolov5",5498.38301781141,6051
"1117","19-45","Female","snow",2,"AWS",5043.27811881188,6051
"1118","19-45","Female","snow",2,"Azure",5280.64884488449,6050
"1119","19-45","Female","snow",2,"GCP",5103.99059405941,6024
"1120","19-45","Female","snow",2,"MogFace",5197.27744774477,5977
"1121","19-45","Female","snow",2,"TinaFace",4511.85874587459,5927
"1122","19-45","Female","snow",2,"Yolov5",5165.21121895936,6051
"1123","19-45","Female","snow",3,"AWS",5124.76913784236,6051
"1124","19-45","Female","snow",3,"Azure",5390.63333333333,6050
"1125","19-45","Female","snow",3,"GCP",4692.16303630363,6024
"1126","19-45","Female","snow",3,"MogFace",5294.5672328002,5977
"1127","19-45","Female","snow",3,"TinaFace",4991.12387788779,5927
"1128","19-45","Female","snow",3,"Yolov5",5268.58796056114,6051
"1129","19-45","Female","snow",4,"AWS",4834.49108439415,6051
"1130","19-45","Female","snow",4,"Azure",5245.49900990099,6050
"1131","19-45","Female","snow",4,"GCP",3592.76155115511,6024
"1132","19-45","Female","snow",4,"MogFace",4988.45721829326,5977
"1133","19-45","Female","snow",4,"TinaFace",4370.41825318246,5927
"1134","19-45","Female","snow",4,"Yolov5",5115.83019593274,6051
"1135","19-45","Female","snow",5,"AWS",4920.04077557756,6051
"1136","19-45","Female","snow",5,"Azure",5065.10249174917,6050
"1137","19-45","Female","snow",5,"GCP",3883.66575907591,6024
"1138","19-45","Female","snow",5,"MogFace",4847.99216771677,5977
"1139","19-45","Female","snow",5,"TinaFace",3324.54474304573,5927
"1140","19-45","Female","snow",5,"Yolov5",5002.39683523883,6051
"1141","19-45","Female","frost",1,"AWS",5705.5805280528,6051
"1142","19-45","Female","frost",1,"Azure",5693.29370365608,6050
"1143","19-45","Female","frost",1,"GCP",5857.17902876002,6024
"1144","19-45","Female","frost",1,"MogFace",5709.89085004654,5977
"1145","19-45","Female","frost",1,"TinaFace",5545.22947194719,5927
"1146","19-45","Female","frost",1,"Yolov5",5518.05650477069,6051
"1147","19-45","Female","frost",2,"AWS",5259.7600990099,6051
"1148","19-45","Female","frost",2,"Azure",5374.53382838284,6050
"1149","19-45","Female","frost",2,"GCP",5514.87062706271,6024
"1150","19-45","Female","frost",2,"MogFace",5386.45728194248,5977
"1151","19-45","Female","frost",2,"TinaFace",4724.7200660066,5927
"1152","19-45","Female","frost",2,"Yolov5",5217.94497630487,6051
"1153","19-45","Female","frost",3,"AWS",4849.34622347949,6051
"1154","19-45","Female","frost",3,"Azure",5167.28422442244,6050
"1155","19-45","Female","frost",3,"GCP",5005.59504950495,6024
"1156","19-45","Female","frost",3,"MogFace",5117.58386256483,5977
"1157","19-45","Female","frost",3,"TinaFace",3786.48801980198,5927
"1158","19-45","Female","frost",3,"Yolov5",4974.0253401984,6051
"1159","19-45","Female","frost",4,"AWS",4740.00495049505,6051
"1160","19-45","Female","frost",4,"Azure",5101.36415841584,6050
"1161","19-45","Female","frost",4,"GCP",4903.23481848185,6024
"1162","19-45","Female","frost",4,"MogFace",5082.95331604589,5977
"1163","19-45","Female","frost",4,"TinaFace",3602.30264026403,5927
"1164","19-45","Female","frost",4,"Yolov5",4901.66460423371,6051
"1165","19-45","Female","frost",5,"AWS",4434.63397689769,6051
"1166","19-45","Female","frost",5,"Azure",4892.94801980198,6050
"1167","19-45","Female","frost",5,"GCP",4573.89801980198,6024
"1168","19-45","Female","frost",5,"MogFace",4836.35860561056,5977
"1169","19-45","Female","frost",5,"TinaFace",2838.09950495049,5927
"1170","19-45","Female","frost",5,"Yolov5",4677.25861113138,6051
"1171","19-45","Female","fog",1,"AWS",5899.66417256011,6051
"1172","19-45","Female","fog",1,"Azure",5839.75471868615,6050
"1173","19-45","Female","fog",1,"GCP",5749.44207802923,6024
"1174","19-45","Female","fog",1,"MogFace",5870.44806559227,5977
"1175","19-45","Female","fog",1,"TinaFace",5747.0764787193,5927
"1176","19-45","Female","fog",1,"Yolov5",5646.01461803639,6051
"1177","19-45","Female","fog",2,"AWS",5864.04342884288,6051
"1178","19-45","Female","fog",2,"Azure",5776.57555280528,6050
"1179","19-45","Female","fog",2,"GCP",5597.39969354078,6024
"1180","19-45","Female","fog",2,"MogFace",5839.36911048248,5977
"1181","19-45","Female","fog",2,"TinaFace",5690.92655822725,5927
"1182","19-45","Female","fog",2,"Yolov5",5593.98345668537,6051
"1183","19-45","Female","fog",3,"AWS",5793.32640264026,6051
"1184","19-45","Female","fog",3,"Azure",5692.79269212635,6050
"1185","19-45","Female","fog",3,"GCP",5316.19529467232,6024
"1186","19-45","Female","fog",3,"MogFace",5776.99357812704,5977
"1187","19-45","Female","fog",3,"TinaFace",5573.51467646765,5927
"1188","19-45","Female","fog",3,"Yolov5",5536.86952541022,6051
"1189","19-45","Female","fog",4,"AWS",5692.72774084551,6051
"1190","19-45","Female","fog",4,"Azure",5616.43756718529,6050
"1191","19-45","Female","fog",4,"GCP",5054.53762376238,6024
"1192","19-45","Female","fog",4,"MogFace",5703.33035046362,5977
"1193","19-45","Female","fog",4,"TinaFace",5525.38281235266,5927
"1194","19-45","Female","fog",4,"Yolov5",5506.10086217019,6051
"1195","19-45","Female","fog",5,"AWS",5378.5501870187,6051
"1196","19-45","Female","fog",5,"Azure",5367.78399339934,6050
"1197","19-45","Female","fog",5,"GCP",4162.40165016502,6024
"1198","19-45","Female","fog",5,"MogFace",5439.04994175242,5977
"1199","19-45","Female","fog",5,"TinaFace",4993.46745874587,5927
"1200","19-45","Female","fog",5,"Yolov5",5334.72033083626,6051
