"","SkinType","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"13112","Darker","Other","19-45","Dim","impulse-noise",1,"Azure",35.5633663366337,40
"13113","Darker","Other","19-45","Dim","impulse-noise",1,"GCP",34.3,40
"13114","Darker","Other","19-45","Dim","impulse-noise",1,"MogFace",27.6079207920792,40
"13115","Darker","Other","19-45","Dim","impulse-noise",1,"TinaFace",35.2,40
"13116","Darker","Other","19-45","Dim","impulse-noise",1,"Yolov5",29.6108910891089,40
"13117","Darker","Other","19-45","Dim","impulse-noise",2,"AWS",34.3049504950495,40
"13118","Darker","Other","19-45","Dim","impulse-noise",2,"Azure",30.3623762376238,40
"13119","Darker","Other","19-45","Dim","impulse-noise",2,"GCP",29.7,40
"13120","Darker","Other","19-45","Dim","impulse-noise",2,"MogFace",20.8544554455446,40
"13121","Darker","Other","19-45","Dim","impulse-noise",2,"TinaFace",32.4,40
"13122","Darker","Other","19-45","Dim","impulse-noise",2,"Yolov5",20.1277227722772,40
"13123","Darker","Other","19-45","Dim","impulse-noise",3,"AWS",33.6049504950495,40
"13124","Darker","Other","19-45","Dim","impulse-noise",3,"Azure",21.0128712871287,40
"13125","Darker","Other","19-45","Dim","impulse-noise",3,"GCP",25.8,40
"13126","Darker","Other","19-45","Dim","impulse-noise",3,"MogFace",13.9039603960396,40
"13127","Darker","Other","19-45","Dim","impulse-noise",3,"TinaFace",24.7455445544554,40
"13128","Darker","Other","19-45","Dim","impulse-noise",3,"Yolov5",11.8079207920792,40
"13129","Darker","Other","19-45","Dim","impulse-noise",4,"AWS",28.8544554455446,40
"13130","Darker","Other","19-45","Dim","impulse-noise",4,"Azure",8.85148514851485,40
"13131","Darker","Other","19-45","Dim","impulse-noise",4,"GCP",16,40
"13132","Darker","Other","19-45","Dim","impulse-noise",4,"MogFace",4,40
"13133","Darker","Other","19-45","Dim","impulse-noise",4,"TinaFace",8.1029702970297,40
"13134","Darker","Other","19-45","Dim","impulse-noise",4,"Yolov5",0,40
"13135","Darker","Other","19-45","Dim","impulse-noise",5,"AWS",21.3049504950495,40
"13136","Darker","Other","19-45","Dim","impulse-noise",5,"Azure",0,40
"13137","Darker","Other","19-45","Dim","impulse-noise",5,"GCP",8.4,40
"13138","Darker","Other","19-45","Dim","impulse-noise",5,"MogFace",1,40
"13139","Darker","Other","19-45","Dim","impulse-noise",5,"TinaFace",1.7,40
"13140","Darker","Other","19-45","Dim","impulse-noise",5,"Yolov5",0,40
"13141","Darker","Other","19-45","Dim","defocus-blur",1,"AWS",39.9,40
"13142","Darker","Other","19-45","Dim","defocus-blur",1,"Azure",39.2049504950495,40
"13143","Darker","Other","19-45","Dim","defocus-blur",1,"GCP",39.9,40
"13144","Darker","Other","19-45","Dim","defocus-blur",1,"MogFace",39.9504950495049,40
"13145","Darker","Other","19-45","Dim","defocus-blur",1,"TinaFace",39.7188118811881,40
"13146","Darker","Other","19-45","Dim","defocus-blur",1,"Yolov5",39.2148514851485,40
"13147","Darker","Other","19-45","Dim","defocus-blur",2,"AWS",39.1049504950495,40
"13148","Darker","Other","19-45","Dim","defocus-blur",2,"Azure",39.0049504950495,40
"13149","Darker","Other","19-45","Dim","defocus-blur",2,"GCP",39.8,40
"13150","Darker","Other","19-45","Dim","defocus-blur",2,"MogFace",39.3554455445544,40
"13151","Darker","Other","19-45","Dim","defocus-blur",2,"TinaFace",39.0841584158416,40
"13152","Darker","Other","19-45","Dim","defocus-blur",2,"Yolov5",38.5861386138614,40
"13153","Darker","Other","19-45","Dim","defocus-blur",3,"AWS",38.7049504950495,40
"13154","Darker","Other","19-45","Dim","defocus-blur",3,"Azure",37.3643564356436,40
"13155","Darker","Other","19-45","Dim","defocus-blur",3,"GCP",38.8,40
"13156","Darker","Other","19-45","Dim","defocus-blur",3,"MogFace",38.409900990099,40
"13157","Darker","Other","19-45","Dim","defocus-blur",3,"TinaFace",37.7762376237624,40
"13158","Darker","Other","19-45","Dim","defocus-blur",3,"Yolov5",37.5851485148515,40
"13159","Darker","Other","19-45","Dim","defocus-blur",4,"AWS",37.9049504950495,40
"13160","Darker","Other","19-45","Dim","defocus-blur",4,"Azure",35.9138613861386,40
"13161","Darker","Other","19-45","Dim","defocus-blur",4,"GCP",38.2,40
"13162","Darker","Other","19-45","Dim","defocus-blur",4,"MogFace",37.809900990099,40
"13163","Darker","Other","19-45","Dim","defocus-blur",4,"TinaFace",36.7514851485148,40
"13164","Darker","Other","19-45","Dim","defocus-blur",4,"Yolov5",36.9455445544554,40
"13165","Darker","Other","19-45","Dim","defocus-blur",5,"AWS",37.7049504950495,40
"13166","Darker","Other","19-45","Dim","defocus-blur",5,"Azure",35.2633663366337,40
"13167","Darker","Other","19-45","Dim","defocus-blur",5,"GCP",36.5,40
"13168","Darker","Other","19-45","Dim","defocus-blur",5,"MogFace",36.809900990099,40
"13169","Darker","Other","19-45","Dim","defocus-blur",5,"TinaFace",35.7514851485148,40
"13170","Darker","Other","19-45","Dim","defocus-blur",5,"Yolov5",35.7455445544554,40
"13171","Darker","Other","19-45","Dim","glass-blur",1,"AWS",40,40
"13172","Darker","Other","19-45","Dim","glass-blur",1,"Azure",40,40
"13173","Darker","Other","19-45","Dim","glass-blur",1,"GCP",40,40
"13174","Darker","Other","19-45","Dim","glass-blur",1,"MogFace",39.9504950495049,40
"13175","Darker","Other","19-45","Dim","glass-blur",1,"TinaFace",40,40
"13176","Darker","Other","19-45","Dim","glass-blur",1,"Yolov5",39.2643564356436,40
"13177","Darker","Other","19-45","Dim","glass-blur",2,"AWS",39.9,40
"13178","Darker","Other","19-45","Dim","glass-blur",2,"Azure",39.9504950495049,40
"13179","Darker","Other","19-45","Dim","glass-blur",2,"GCP",40,40
"13180","Darker","Other","19-45","Dim","glass-blur",2,"MogFace",39.9504950495049,40
"13181","Darker","Other","19-45","Dim","glass-blur",2,"TinaFace",39.8178217821782,40
"13182","Darker","Other","19-45","Dim","glass-blur",2,"Yolov5",39.2643564356436,40
"13183","Darker","Other","19-45","Dim","glass-blur",3,"AWS",39.9,40
"13184","Darker","Other","19-45","Dim","glass-blur",3,"Azure",39.9,40
"13185","Darker","Other","19-45","Dim","glass-blur",3,"GCP",39.9,40
"13186","Darker","Other","19-45","Dim","glass-blur",3,"MogFace",39.9504950495049,40
"13187","Darker","Other","19-45","Dim","glass-blur",3,"TinaFace",39.7683168316832,40
"13188","Darker","Other","19-45","Dim","glass-blur",3,"Yolov5",39.2643564356436,40
"13189","Darker","Other","19-45","Dim","glass-blur",4,"AWS",40,40
"13190","Darker","Other","19-45","Dim","glass-blur",4,"Azure",39.7757425742574,40
"13191","Darker","Other","19-45","Dim","glass-blur",4,"GCP",40,40
"13192","Darker","Other","19-45","Dim","glass-blur",4,"MogFace",39.9504950495049,40
"13193","Darker","Other","19-45","Dim","glass-blur",4,"TinaFace",39.7683168316832,40
"13194","Darker","Other","19-45","Dim","glass-blur",4,"Yolov5",39.2643564356436,40
"13195","Darker","Other","19-45","Dim","glass-blur",5,"AWS",39.6019801980198,40
"13196","Darker","Other","19-45","Dim","glass-blur",5,"Azure",39.2049504950495,40
"13197","Darker","Other","19-45","Dim","glass-blur",5,"GCP",39.7,40
"13198","Darker","Other","19-45","Dim","glass-blur",5,"MogFace",39.8009900990099,40
"13199","Darker","Other","19-45","Dim","glass-blur",5,"TinaFace",39.3168316831683,40
"13200","Darker","Other","19-45","Dim","glass-blur",5,"Yolov5",38.7168316831683,40
"13201","Darker","Other","19-45","Dim","motion-blur",1,"AWS",38.4009900990099,40
"13202","Darker","Other","19-45","Dim","motion-blur",1,"Azure",38.4554455445545,40
"13203","Darker","Other","19-45","Dim","motion-blur",1,"GCP",39.7,40
"13204","Darker","Other","19-45","Dim","motion-blur",1,"MogFace",38.7019801980198,40
"13205","Darker","Other","19-45","Dim","motion-blur",1,"TinaFace",38.2524752475247,40
"13206","Darker","Other","19-45","Dim","motion-blur",1,"Yolov5",38.5851485148515,40
"13207","Darker","Other","19-45","Dim","motion-blur",2,"AWS",37.3019801980198,40
"13208","Darker","Other","19-45","Dim","motion-blur",2,"Azure",36.2623762376238,40
"13209","Darker","Other","19-45","Dim","motion-blur",2,"GCP",38.9,40
"13210","Darker","Other","19-45","Dim","motion-blur",2,"MogFace",37.1564356435644,40
"13211","Darker","Other","19-45","Dim","motion-blur",2,"TinaFace",36.7910891089109,40
"13212","Darker","Other","19-45","Dim","motion-blur",2,"Yolov5",37.5039603960396,40
"13213","Darker","Other","19-45","Dim","motion-blur",3,"AWS",34.2544554455446,40
"13214","Darker","Other","19-45","Dim","motion-blur",3,"Azure",33.3143564356436,40
"13215","Darker","Other","19-45","Dim","motion-blur",3,"GCP",37.1,40
"13216","Darker","Other","19-45","Dim","motion-blur",3,"MogFace",34.4594059405941,40
"13217","Darker","Other","19-45","Dim","motion-blur",3,"TinaFace",33.8247524752475,40
"13218","Darker","Other","19-45","Dim","motion-blur",3,"Yolov5",33.7574257425743,40
"13219","Darker","Other","19-45","Dim","motion-blur",4,"AWS",32.0544554455445,40
"13220","Darker","Other","19-45","Dim","motion-blur",4,"Azure",31.8633663366337,40
"13221","Darker","Other","19-45","Dim","motion-blur",4,"GCP",34.3,40
"13222","Darker","Other","19-45","Dim","motion-blur",4,"MogFace",31.9584158415842,40
"13223","Darker","Other","19-45","Dim","motion-blur",4,"TinaFace",31.4831683168317,40
"13224","Darker","Other","19-45","Dim","motion-blur",4,"Yolov5",32.6826732673267,40
"13225","Darker","Other","19-45","Dim","motion-blur",5,"AWS",30.8544554455445,40
"13226","Darker","Other","19-45","Dim","motion-blur",5,"Azure",30.2633663366337,40
"13227","Darker","Other","19-45","Dim","motion-blur",5,"GCP",32.5,40
"13228","Darker","Other","19-45","Dim","motion-blur",5,"MogFace",30.0584158415842,40
"13229","Darker","Other","19-45","Dim","motion-blur",5,"TinaFace",29.4663366336634,40
"13230","Darker","Other","19-45","Dim","motion-blur",5,"Yolov5",30.460396039604,40
"13231","Darker","Other","19-45","Dim","zoom-blur",1,"AWS",14.8039603960396,40
"13232","Darker","Other","19-45","Dim","zoom-blur",1,"Azure",13.960396039604,40
"13233","Darker","Other","19-45","Dim","zoom-blur",1,"GCP",17.6,40
"13234","Darker","Other","19-45","Dim","zoom-blur",1,"MogFace",19.1079207920792,40
"13235","Darker","Other","19-45","Dim","zoom-blur",1,"TinaFace",15.6811881188119,40
"13236","Darker","Other","19-45","Dim","zoom-blur",1,"Yolov5",20.7237623762376,40
"13237","Darker","Other","19-45","Dim","zoom-blur",2,"AWS",9.95346534653465,40
"13238","Darker","Other","19-45","Dim","zoom-blur",2,"Azure",10.809900990099,40
"13239","Darker","Other","19-45","Dim","zoom-blur",2,"GCP",13,40
"13240","Darker","Other","19-45","Dim","zoom-blur",2,"MogFace",14.7569306930693,40
"13241","Darker","Other","19-45","Dim","zoom-blur",2,"TinaFace",6.54158415841584,40
"13242","Darker","Other","19-45","Dim","zoom-blur",2,"Yolov5",16.2158415841584,40
"13243","Darker","Other","19-45","Dim","zoom-blur",3,"AWS",9.35247524752475,40
"13244","Darker","Other","19-45","Dim","zoom-blur",3,"Azure",9.15841584158416,40
"13245","Darker","Other","19-45","Dim","zoom-blur",3,"GCP",8.3,40
"13246","Darker","Other","19-45","Dim","zoom-blur",3,"MogFace",14.2574257425743,40
"13247","Darker","Other","19-45","Dim","zoom-blur",3,"TinaFace",5.5029702970297,40
"13248","Darker","Other","19-45","Dim","zoom-blur",3,"Yolov5",14.7227722772277,40
"13249","Darker","Other","19-45","Dim","zoom-blur",4,"AWS",6.15247524752475,40
"13250","Darker","Other","19-45","Dim","zoom-blur",4,"Azure",7.05742574257426,40
"13251","Darker","Other","19-45","Dim","zoom-blur",4,"GCP",6.9,40
"13252","Darker","Other","19-45","Dim","zoom-blur",4,"MogFace",7.0029702970297,40
"13253","Darker","Other","19-45","Dim","zoom-blur",4,"TinaFace",3.35247524752475,40
"13254","Darker","Other","19-45","Dim","zoom-blur",4,"Yolov5",10.5052805280528,40
"13255","Darker","Other","19-45","Dim","zoom-blur",5,"AWS",8.85247524752475,40
"13256","Darker","Other","19-45","Dim","zoom-blur",5,"Azure",7.7049504950495,40
"13257","Darker","Other","19-45","Dim","zoom-blur",5,"GCP",3.7,40
"13258","Darker","Other","19-45","Dim","zoom-blur",5,"MogFace",8.5019801980198,40
"13259","Darker","Other","19-45","Dim","zoom-blur",5,"TinaFace",4.8,40
"13260","Darker","Other","19-45","Dim","zoom-blur",5,"Yolov5",11.6049504950495,40
"13261","Darker","Other","19-45","Dim","snow",1,"AWS",34.4049504950495,40
"13262","Darker","Other","19-45","Dim","snow",1,"Azure",32.0128712871287,40
"13263","Darker","Other","19-45","Dim","snow",1,"GCP",29.5,40
"13264","Darker","Other","19-45","Dim","snow",1,"MogFace",24.6514851485148,40
"13265","Darker","Other","19-45","Dim","snow",1,"TinaFace",24.3366336633663,40
"13266","Darker","Other","19-45","Dim","snow",1,"Yolov5",32.7623762376238,40
"13267","Darker","Other","19-45","Dim","snow",2,"AWS",28.2049504950495,40
"13268","Darker","Other","19-45","Dim","snow",2,"Azure",19.3128712871287,40
"13269","Darker","Other","19-45","Dim","snow",2,"GCP",23.3,40
"13270","Darker","Other","19-45","Dim","snow",2,"MogFace",15.8544554455446,40
"13271","Darker","Other","19-45","Dim","snow",2,"TinaFace",20.6029702970297,40
"13272","Darker","Other","19-45","Dim","snow",2,"Yolov5",31.6782178217822,40
"13273","Darker","Other","19-45","Dim","snow",3,"AWS",22.2049504950495,40
"13274","Darker","Other","19-45","Dim","snow",3,"Azure",25.7623762376238,40
"13275","Darker","Other","19-45","Dim","snow",3,"GCP",14.7,40
"13276","Darker","Other","19-45","Dim","snow",3,"MogFace",15.7574257425743,40
"13277","Darker","Other","19-45","Dim","snow",3,"TinaFace",10.5693069306931,40
"13278","Darker","Other","19-45","Dim","snow",3,"Yolov5",24.8608910891089,40
"13279","Darker","Other","19-45","Dim","snow",4,"AWS",14.0544554455446,40
"13280","Darker","Other","19-45","Dim","snow",4,"Azure",18.6079207920792,40
"13281","Darker","Other","19-45","Dim","snow",4,"GCP",6.4,40
"13282","Darker","Other","19-45","Dim","snow",4,"MogFace",10.6,40
"13283","Darker","Other","19-45","Dim","snow",4,"TinaFace",8.1,40
"13284","Darker","Other","19-45","Dim","snow",4,"Yolov5",18.2108910891089,40
"13285","Darker","Other","19-45","Dim","snow",5,"AWS",18.2029702970297,40
"13286","Darker","Other","19-45","Dim","snow",5,"Azure",16.7069306930693,40
"13287","Darker","Other","19-45","Dim","snow",5,"GCP",17.7,40
"13288","Darker","Other","19-45","Dim","snow",5,"MogFace",13.5039603960396,40
"13289","Darker","Other","19-45","Dim","snow",5,"TinaFace",17.0356435643564,40
"13290","Darker","Other","19-45","Dim","snow",5,"Yolov5",26.4282178217822,40
"13291","Darker","Other","19-45","Dim","frost",1,"AWS",34.9504950495049,40
"13292","Darker","Other","19-45","Dim","frost",1,"Azure",34.7292079207921,40
"13293","Darker","Other","19-45","Dim","frost",1,"GCP",33.7,40
"13294","Darker","Other","19-45","Dim","frost",1,"MogFace",33.7029702970297,40
"13295","Darker","Other","19-45","Dim","frost",1,"TinaFace",33.5618811881188,40
"13296","Darker","Other","19-45","Dim","frost",1,"Yolov5",35.7415841584158,40
"13297","Darker","Other","19-45","Dim","frost",2,"AWS",28.0544554455446,40
"13298","Darker","Other","19-45","Dim","frost",2,"Azure",25.0118811881188,40
"13299","Darker","Other","19-45","Dim","frost",2,"GCP",21,40
"13300","Darker","Other","19-45","Dim","frost",2,"MogFace",26.3584158415842,40
"13301","Darker","Other","19-45","Dim","frost",2,"TinaFace",24.2108910891089,40
"13302","Darker","Other","19-45","Dim","frost",2,"Yolov5",28.9623762376238,40
"13303","Darker","Other","19-45","Dim","frost",3,"AWS",20.5,40
"13304","Darker","Other","19-45","Dim","frost",3,"Azure",19.1584158415842,40
"13305","Darker","Other","19-45","Dim","frost",3,"GCP",9.7,40
"13306","Darker","Other","19-45","Dim","frost",3,"MogFace",19,40
"13307","Darker","Other","19-45","Dim","frost",3,"TinaFace",18.2217821782178,40
"13308","Darker","Other","19-45","Dim","frost",3,"Yolov5",26.160396039604,40
"13309","Darker","Other","19-45","Dim","frost",4,"AWS",16.1039603960396,40
"13310","Darker","Other","19-45","Dim","frost",4,"Azure",12.5079207920792,40
"13311","Darker","Other","19-45","Dim","frost",4,"GCP",10,40
"13312","Darker","Other","19-45","Dim","frost",4,"MogFace",14.7029702970297,40
"13313","Darker","Other","19-45","Dim","frost",4,"TinaFace",12.389603960396,40
"13314","Darker","Other","19-45","Dim","frost",4,"Yolov5",18.8069306930693,40
"13315","Darker","Other","19-45","Dim","frost",5,"AWS",18.4049504950495,40
"13316","Darker","Other","19-45","Dim","frost",5,"Azure",15.2089108910891,40
"13317","Darker","Other","19-45","Dim","frost",5,"GCP",9.9,40
"13318","Darker","Other","19-45","Dim","frost",5,"MogFace",15.2009900990099,40
"13319","Darker","Other","19-45","Dim","frost",5,"TinaFace",13.0029702970297,40
"13320","Darker","Other","19-45","Dim","frost",5,"Yolov5",18.0623762376238,40
"13321","Darker","Other","19-45","Dim","fog",1,"AWS",37.2689768976898,40
"13322","Darker","Other","19-45","Dim","fog",1,"Azure",37.530198019802,40
"13323","Darker","Other","19-45","Dim","fog",1,"GCP",35.7,40
"13324","Darker","Other","19-45","Dim","fog",1,"MogFace",38.3252475247525,40
"13325","Darker","Other","19-45","Dim","fog",1,"TinaFace",37.8554455445544,40
"13326","Darker","Other","19-45","Dim","fog",1,"Yolov5",37.3465346534653,40
"13327","Darker","Other","19-45","Dim","fog",2,"AWS",37.5009900990099,40
"13328","Darker","Other","19-45","Dim","fog",2,"Azure",35.1633663366337,40
"13329","Darker","Other","19-45","Dim","fog",2,"GCP",35.2,40
"13330","Darker","Other","19-45","Dim","fog",2,"MogFace",37.7252475247525,40
"13331","Darker","Other","19-45","Dim","fog",2,"TinaFace",36.8940594059406,40
"13332","Darker","Other","19-45","Dim","fog",2,"Yolov5",35.9128712871287,40
"13333","Darker","Other","19-45","Dim","fog",3,"AWS",36.0049504950495,40
"13334","Darker","Other","19-45","Dim","fog",3,"Azure",34.1633663366337,40
"13335","Darker","Other","19-45","Dim","fog",3,"GCP",25.7,40
"13336","Darker","Other","19-45","Dim","fog",3,"MogFace",36.1252475247525,40
"13337","Darker","Other","19-45","Dim","fog",3,"TinaFace",36.7643564356436,40
"13338","Darker","Other","19-45","Dim","fog",3,"Yolov5",35.2128712871287,40
"13339","Darker","Other","19-45","Dim","fog",4,"AWS",35.6049504950495,40
"13340","Darker","Other","19-45","Dim","fog",4,"Azure",34.3089108910891,40
"13341","Darker","Other","19-45","Dim","fog",4,"GCP",22.5,40
"13342","Darker","Other","19-45","Dim","fog",4,"MogFace",37.0504950495049,40
"13343","Darker","Other","19-45","Dim","fog",4,"TinaFace",36.2237623762376,40
"13344","Darker","Other","19-45","Dim","fog",4,"Yolov5",35.1465346534653,40
"13345","Darker","Other","19-45","Dim","fog",5,"AWS",33.9049504950495,40
"13346","Darker","Other","19-45","Dim","fog",5,"Azure",32.1128712871287,40
"13347","Darker","Other","19-45","Dim","fog",5,"GCP",11.4,40
"13348","Darker","Other","19-45","Dim","fog",5,"MogFace",32.6757425742574,40
"13349","Darker","Other","19-45","Dim","fog",5,"TinaFace",33.3059405940594,40
"13350","Darker","Other","19-45","Dim","fog",5,"Yolov5",34.1960396039604,40
"13351","Darker","Other","19-45","Dim","brightness",1,"AWS",39.7,40
"13352","Darker","Other","19-45","Dim","brightness",1,"Azure",39.5504950495049,40
"13353","Darker","Other","19-45","Dim","brightness",1,"GCP",39.8,40
"13354","Darker","Other","19-45","Dim","brightness",1,"MogFace",39.8,40
"13355","Darker","Other","19-45","Dim","brightness",1,"TinaFace",39.8663366336634,40
"13356","Darker","Other","19-45","Dim","brightness",1,"Yolov5",39.260396039604,40
"13357","Darker","Other","19-45","Dim","brightness",2,"AWS",39.4,40
"13358","Darker","Other","19-45","Dim","brightness",2,"Azure",39.2514851485148,40
"13359","Darker","Other","19-45","Dim","brightness",2,"GCP",38.2,40
"13360","Darker","Other","19-45","Dim","brightness",2,"MogFace",39.2009900990099,40
"13361","Darker","Other","19-45","Dim","brightness",2,"TinaFace",39.4420792079208,40
"13362","Darker","Other","19-45","Dim","brightness",2,"Yolov5",38.509900990099,40
"13363","Darker","Other","19-45","Dim","brightness",3,"AWS",39.2,40
"13364","Darker","Other","19-45","Dim","brightness",3,"Azure",38.8767326732673,40
"13365","Darker","Other","19-45","Dim","brightness",3,"GCP",38,40
"13366","Darker","Other","19-45","Dim","brightness",3,"MogFace",39.0009900990099,40
"13367","Darker","Other","19-45","Dim","brightness",3,"TinaFace",39.2673267326733,40
"13368","Darker","Other","19-45","Dim","brightness",3,"Yolov5",37.5574257425743,40
"13369","Darker","Other","19-45","Dim","brightness",4,"AWS",38.7049504950495,40
"13370","Darker","Other","19-45","Dim","brightness",4,"Azure",38.0806930693069,40
"13371","Darker","Other","19-45","Dim","brightness",4,"GCP",37.1,40
"13372","Darker","Other","19-45","Dim","brightness",4,"MogFace",38.7009900990099,40
"13373","Darker","Other","19-45","Dim","brightness",4,"TinaFace",38.9148514851485,40
"13374","Darker","Other","19-45","Dim","brightness",4,"Yolov5",37.3594059405941,40
"13375","Darker","Other","19-45","Dim","brightness",5,"AWS",38.4544554455445,40
"13376","Darker","Other","19-45","Dim","brightness",5,"Azure",37.6554455445544,40
"13377","Darker","Other","19-45","Dim","brightness",5,"GCP",37.8,40
"13378","Darker","Other","19-45","Dim","brightness",5,"MogFace",38.6009900990099,40
"13379","Darker","Other","19-45","Dim","brightness",5,"TinaFace",38.7821782178218,40
"13380","Darker","Other","19-45","Dim","brightness",5,"Yolov5",36.8960396039604,40
"13381","Darker","Other","19-45","Dim","contrast",1,"AWS",39.6019801980198,40
"13382","Darker","Other","19-45","Dim","contrast",1,"Azure",39.0009900990099,40
"13383","Darker","Other","19-45","Dim","contrast",1,"GCP",37.6,40
"13384","Darker","Other","19-45","Dim","contrast",1,"MogFace",39.7504950495049,40
"13385","Darker","Other","19-45","Dim","contrast",1,"TinaFace",39.7009900990099,40
"13386","Darker","Other","19-45","Dim","contrast",1,"Yolov5",37.8425742574257,40
"13387","Darker","Other","19-45","Dim","contrast",2,"AWS",38.2504950495049,40
"13388","Darker","Other","19-45","Dim","contrast",2,"Azure",36.8554455445544,40
"13389","Darker","Other","19-45","Dim","contrast",2,"GCP",35.2,40
"13390","Darker","Other","19-45","Dim","contrast",2,"MogFace",38.9252475247525,40
"13391","Darker","Other","19-45","Dim","contrast",2,"TinaFace",39.0178217821782,40
"13392","Darker","Other","19-45","Dim","contrast",2,"Yolov5",36.9128712871287,40
"13393","Darker","Other","19-45","Dim","contrast",3,"AWS",36.8049504950495,40
"13394","Darker","Other","19-45","Dim","contrast",3,"Azure",35.0633663366337,40
"13395","Darker","Other","19-45","Dim","contrast",3,"GCP",29.5,40
"13396","Darker","Other","19-45","Dim","contrast",3,"MogFace",37.4009900990099,40
"13397","Darker","Other","19-45","Dim","contrast",3,"TinaFace",35.8415841584158,40
"13398","Darker","Other","19-45","Dim","contrast",3,"Yolov5",35.7128712871287,40
"13399","Darker","Other","19-45","Dim","contrast",4,"AWS",35.0049504950495,40
"13400","Darker","Other","19-45","Dim","contrast",4,"Azure",31.4118811881188,40
"13401","Darker","Other","19-45","Dim","contrast",4,"GCP",8.6,40
"13402","Darker","Other","19-45","Dim","contrast",4,"MogFace",30.2584158415842,40
"13403","Darker","Other","19-45","Dim","contrast",4,"TinaFace",27.8069306930693,40
"13404","Darker","Other","19-45","Dim","contrast",4,"Yolov5",32.4118811881188,40
"13405","Darker","Other","19-45","Dim","contrast",5,"AWS",15.5049504950495,40
"13406","Darker","Other","19-45","Dim","contrast",5,"Azure",17.2564356435644,40
"13407","Darker","Other","19-45","Dim","contrast",5,"GCP",0,40
"13408","Darker","Other","19-45","Dim","contrast",5,"MogFace",17.2534653465347,40
"13409","Darker","Other","19-45","Dim","contrast",5,"TinaFace",13.5,40
"13410","Darker","Other","19-45","Dim","contrast",5,"Yolov5",10.6564356435644,40
"13411","Darker","Other","19-45","Dim","elastic-transform",1,"AWS",17.5524752475248,40
"13412","Darker","Other","19-45","Dim","elastic-transform",1,"Azure",17.509900990099,40
"13413","Darker","Other","19-45","Dim","elastic-transform",1,"GCP",22.7,40
"13414","Darker","Other","19-45","Dim","elastic-transform",1,"MogFace",17.0554455445545,40
"13415","Darker","Other","19-45","Dim","elastic-transform",1,"TinaFace",16.9207920792079,40
"13416","Darker","Other","19-45","Dim","elastic-transform",1,"Yolov5",18.0311881188119,40
"13417","Darker","Other","19-45","Dim","elastic-transform",2,"AWS",8.85445544554455,40
"13418","Darker","Other","19-45","Dim","elastic-transform",2,"Azure",9.35841584158416,40
"13419","Darker","Other","19-45","Dim","elastic-transform",2,"GCP",13.6,40
"13420","Darker","Other","19-45","Dim","elastic-transform",2,"MogFace",8.75445544554455,40
"13421","Darker","Other","19-45","Dim","elastic-transform",2,"TinaFace",8.65742574257425,40
"13422","Darker","Other","19-45","Dim","elastic-transform",2,"Yolov5",9.3049504950495,40
"13423","Darker","Other","19-45","Dim","elastic-transform",3,"AWS",35.5504950495049,40
"13424","Darker","Other","19-45","Dim","elastic-transform",3,"Azure",35.3079207920792,40
"13425","Darker","Other","19-45","Dim","elastic-transform",3,"GCP",37.4,40
"13426","Darker","Other","19-45","Dim","elastic-transform",3,"MogFace",35.2019801980198,40
"13427","Darker","Other","19-45","Dim","elastic-transform",3,"TinaFace",34.9514851485148,40
"13428","Darker","Other","19-45","Dim","elastic-transform",3,"Yolov5",34.8594059405941,40
"13429","Darker","Other","19-45","Dim","elastic-transform",4,"AWS",35.3359735973597,40
"13430","Darker","Other","19-45","Dim","elastic-transform",4,"Azure",34.2574257425743,40
"13431","Darker","Other","19-45","Dim","elastic-transform",4,"GCP",36.9,40
"13432","Darker","Other","19-45","Dim","elastic-transform",4,"MogFace",34.9029702970297,40
"13433","Darker","Other","19-45","Dim","elastic-transform",4,"TinaFace",34.9207920792079,40
"13434","Darker","Other","19-45","Dim","elastic-transform",4,"Yolov5",34.2450495049505,40
"13435","Darker","Other","19-45","Dim","elastic-transform",5,"AWS",34.1049504950495,40
"13436","Darker","Other","19-45","Dim","elastic-transform",5,"Azure",33.0633663366337,40
"13437","Darker","Other","19-45","Dim","elastic-transform",5,"GCP",35.5,40
"13438","Darker","Other","19-45","Dim","elastic-transform",5,"MogFace",32.8594059405941,40
"13439","Darker","Other","19-45","Dim","elastic-transform",5,"TinaFace",32.3970297029703,40
"13440","Darker","Other","19-45","Dim","elastic-transform",5,"Yolov5",33.3930693069307,40
"13441","Darker","Other","19-45","Dim","pixelate",1,"AWS",39.9,40
"13442","Darker","Other","19-45","Dim","pixelate",1,"Azure",39.9504950495049,40
"13443","Darker","Other","19-45","Dim","pixelate",1,"GCP",40,40
"13444","Darker","Other","19-45","Dim","pixelate",1,"MogFace",40,40
"13445","Darker","Other","19-45","Dim","pixelate",1,"TinaFace",40,40
"13446","Darker","Other","19-45","Dim","pixelate",1,"Yolov5",39.2821782178218,40
"13447","Darker","Other","19-45","Dim","pixelate",2,"AWS",40,40
"13448","Darker","Other","19-45","Dim","pixelate",2,"Azure",39.7009900990099,40
"13449","Darker","Other","19-45","Dim","pixelate",2,"GCP",39.9,40
"13450","Darker","Other","19-45","Dim","pixelate",2,"MogFace",39.9009900990099,40
"13451","Darker","Other","19-45","Dim","pixelate",2,"TinaFace",39.5148514851485,40
"13452","Darker","Other","19-45","Dim","pixelate",2,"Yolov5",39.4148514851485,40
"13453","Darker","Other","19-45","Dim","pixelate",3,"AWS",39.9,40
