"","Skin.Type","Gender","Age","Lighting","Corruption","Severity","Service","sum_AP","n"
"3702","Darker","Feminine","19-45","Bright","zoom-blur",4,"GCP",181.65297029703,1372
"3703","Darker","Feminine","19-45","Bright","zoom-blur",5,"AWS",359.890099009901,1375
"3704","Darker","Feminine","19-45","Bright","zoom-blur",5,"Azure",344.20396039604,1374
"3705","Darker","Feminine","19-45","Bright","zoom-blur",5,"GCP",160.207920792079,1372
"3706","Darker","Feminine","19-45","Bright","snow",1,"AWS",1279.31501650165,1375
"3707","Darker","Feminine","19-45","Bright","snow",1,"Azure",1265.14092409241,1374
"3708","Darker","Feminine","19-45","Bright","snow",1,"GCP",1294.51237623762,1372
"3709","Darker","Feminine","19-45","Bright","snow",2,"AWS",1245.41353135314,1375
"3710","Darker","Feminine","19-45","Bright","snow",2,"Azure",1165.66914191419,1374
"3711","Darker","Feminine","19-45","Bright","snow",2,"GCP",1202.50561056106,1372
"3712","Darker","Feminine","19-45","Bright","snow",3,"AWS",1173.83877887789,1375
"3713","Darker","Feminine","19-45","Bright","snow",3,"Azure",1176.82904290429,1374
"3714","Darker","Feminine","19-45","Bright","snow",3,"GCP",1100.73217821782,1372
"3715","Darker","Feminine","19-45","Bright","snow",4,"AWS",1067.51947194719,1375
"3716","Darker","Feminine","19-45","Bright","snow",4,"Azure",1097.57887788779,1374
"3717","Darker","Feminine","19-45","Bright","snow",4,"GCP",847.990594059406,1372
"3718","Darker","Feminine","19-45","Bright","snow",5,"AWS",1167.02937293729,1375
"3719","Darker","Feminine","19-45","Bright","snow",5,"Azure",1083.0801980198,1374
"3720","Darker","Feminine","19-45","Bright","snow",5,"GCP",1133.68580858086,1372
"3721","Darker","Feminine","19-45","Bright","frost",1,"AWS",1324.89455445545,1375
"3722","Darker","Feminine","19-45","Bright","frost",1,"Azure",1300.01798679868,1374
"3723","Darker","Feminine","19-45","Bright","frost",1,"GCP",1312.98877887789,1372
"3724","Darker","Feminine","19-45","Bright","frost",2,"AWS",1244.35874587459,1375
"3725","Darker","Feminine","19-45","Bright","frost",2,"Azure",1205.56270627063,1374
"3726","Darker","Feminine","19-45","Bright","frost",2,"GCP",1183.16617161716,1372
"3727","Darker","Feminine","19-45","Bright","frost",3,"AWS",1157.20693069307,1375
"3728","Darker","Feminine","19-45","Bright","frost",3,"Azure",1120.26650165016,1374
"3729","Darker","Feminine","19-45","Bright","frost",3,"GCP",1047.04504950495,1372
"3730","Darker","Feminine","19-45","Bright","frost",4,"AWS",1129.55594059406,1375
"3731","Darker","Feminine","19-45","Bright","frost",4,"Azure",1072.48877887789,1374
"3732","Darker","Feminine","19-45","Bright","frost",4,"GCP",998.338448844884,1372
"3733","Darker","Feminine","19-45","Bright","frost",5,"AWS",1058.0204620462,1375
"3734","Darker","Feminine","19-45","Bright","frost",5,"Azure",1004.12128712871,1374
"3735","Darker","Feminine","19-45","Bright","frost",5,"GCP",888.937623762376,1372
"3736","Darker","Feminine","19-45","Bright","fog",1,"AWS",1361.7504950495,1375
"3737","Darker","Feminine","19-45","Bright","fog",1,"Azure",1350.20544554455,1374
"3738","Darker","Feminine","19-45","Bright","fog",1,"GCP",1309.29900990099,1372
"3739","Darker","Feminine","19-45","Bright","fog",2,"AWS",1358.04405940594,1375
"3740","Darker","Feminine","19-45","Bright","fog",2,"Azure",1340.7001650165,1374
"3741","Darker","Feminine","19-45","Bright","fog",2,"GCP",1311.30693069307,1372
"3742","Darker","Feminine","19-45","Bright","fog",3,"AWS",1349.67722772277,1375
"3743","Darker","Feminine","19-45","Bright","fog",3,"Azure",1330.04653465347,1374
"3744","Darker","Feminine","19-45","Bright","fog",3,"GCP",1281.63630363036,1372
"3745","Darker","Feminine","19-45","Bright","fog",4,"AWS",1342.96089108911,1375
"3746","Darker","Feminine","19-45","Bright","fog",4,"Azure",1324.4202970297,1374
"3747","Darker","Feminine","19-45","Bright","fog",4,"GCP",1265.91617161716,1372
"3748","Darker","Feminine","19-45","Bright","fog",5,"AWS",1317.68712871287,1375
"3749","Darker","Feminine","19-45","Bright","fog",5,"Azure",1307.49059405941,1374
"3750","Darker","Feminine","19-45","Bright","fog",5,"GCP",1206.54884488449,1372
"3751","Darker","Feminine","19-45","Bright","brightness",1,"AWS",1372.14686468647,1375
"3752","Darker","Feminine","19-45","Bright","brightness",1,"Azure",1366.90924092409,1374
"3753","Darker","Feminine","19-45","Bright","brightness",1,"GCP",1361.85099009901,1372
"3754","Darker","Feminine","19-45","Bright","brightness",2,"AWS",1367.98316831683,1375
"3755","Darker","Feminine","19-45","Bright","brightness",2,"Azure",1362.92805280528,1374
"3756","Darker","Feminine","19-45","Bright","brightness",2,"GCP",1356.99405940594,1372
"3757","Darker","Feminine","19-45","Bright","brightness",3,"AWS",1366.04207920792,1375
"3758","Darker","Feminine","19-45","Bright","brightness",3,"Azure",1357.2198019802,1374
"3759","Darker","Feminine","19-45","Bright","brightness",3,"GCP",1347.9603960396,1372
"3760","Darker","Feminine","19-45","Bright","brightness",4,"AWS",1362.47079207921,1375
"3761","Darker","Feminine","19-45","Bright","brightness",4,"Azure",1349.14059405941,1374
"3762","Darker","Feminine","19-45","Bright","brightness",4,"GCP",1335.77442244224,1372
"3763","Darker","Feminine","19-45","Bright","brightness",5,"AWS",1351.00544554455,1375
"3764","Darker","Feminine","19-45","Bright","brightness",5,"Azure",1334.44834983498,1374
"3765","Darker","Feminine","19-45","Bright","brightness",5,"GCP",1317.44950495049,1372
"3766","Darker","Feminine","19-45","Bright","contrast",1,"AWS",1360.65643564356,1375
"3767","Darker","Feminine","19-45","Bright","contrast",1,"Azure",1351.91765676568,1374
"3768","Darker","Feminine","19-45","Bright","contrast",1,"GCP",1333.9902640264,1372
"3769","Darker","Feminine","19-45","Bright","contrast",2,"AWS",1351.16386138614,1375
"3770","Darker","Feminine","19-45","Bright","contrast",2,"Azure",1334.95643564356,1374
"3771","Darker","Feminine","19-45","Bright","contrast",2,"GCP",1329.20099009901,1372
"3772","Darker","Feminine","19-45","Bright","contrast",3,"AWS",1331.45643564356,1375
"3773","Darker","Feminine","19-45","Bright","contrast",3,"Azure",1303.57722772277,1374
"3774","Darker","Feminine","19-45","Bright","contrast",3,"GCP",1297.57475247525,1372
"3775","Darker","Feminine","19-45","Bright","contrast",4,"AWS",1251.64933993399,1375
"3776","Darker","Feminine","19-45","Bright","contrast",4,"Azure",1213.57557755776,1374
"3777","Darker","Feminine","19-45","Bright","contrast",4,"GCP",934.56105610561,1372
"3778","Darker","Feminine","19-45","Bright","contrast",5,"AWS",931.204950495049,1375
"3779","Darker","Feminine","19-45","Bright","contrast",5,"Azure",915.633663366337,1374
"3780","Darker","Feminine","19-45","Bright","contrast",5,"GCP",86.8372937293729,1372
"3781","Darker","Feminine","19-45","Bright","elastic-transform",1,"AWS",497.581848184818,1375
"3782","Darker","Feminine","19-45","Bright","elastic-transform",1,"Azure",508.680693069307,1374
"3783","Darker","Feminine","19-45","Bright","elastic-transform",1,"GCP",685.299504950495,1372
"3784","Darker","Feminine","19-45","Bright","elastic-transform",2,"AWS",186.887128712871,1375
"3785","Darker","Feminine","19-45","Bright","elastic-transform",2,"Azure",197.267491749175,1374
"3786","Darker","Feminine","19-45","Bright","elastic-transform",2,"GCP",322.828382838284,1372
"3787","Darker","Feminine","19-45","Bright","elastic-transform",3,"AWS",1173.79356435644,1375
"3788","Darker","Feminine","19-45","Bright","elastic-transform",3,"Azure",1166.69471947195,1374
"3789","Darker","Feminine","19-45","Bright","elastic-transform",3,"GCP",1238.20420792079,1372
"3790","Darker","Feminine","19-45","Bright","elastic-transform",4,"AWS",1167.60775577558,1375
"3791","Darker","Feminine","19-45","Bright","elastic-transform",4,"Azure",1163.87491749175,1374
"3792","Darker","Feminine","19-45","Bright","elastic-transform",4,"GCP",1234.70132013201,1372
"3793","Darker","Feminine","19-45","Bright","elastic-transform",5,"AWS",1153.22689768977,1375
"3794","Darker","Feminine","19-45","Bright","elastic-transform",5,"Azure",1136.06056105611,1374
"3795","Darker","Feminine","19-45","Bright","elastic-transform",5,"GCP",1200.07062706271,1372
"3796","Darker","Feminine","19-45","Bright","pixelate",1,"AWS",1372.54504950495,1375
"3797","Darker","Feminine","19-45","Bright","pixelate",1,"Azure",1371.1099009901,1374
"3798","Darker","Feminine","19-45","Bright","pixelate",1,"GCP",1363.46435643564,1372
"3799","Darker","Feminine","19-45","Bright","pixelate",2,"AWS",1368.67722772277,1375
"3800","Darker","Feminine","19-45","Bright","pixelate",2,"Azure",1360.50462046205,1374
"3801","Darker","Feminine","19-45","Bright","pixelate",2,"GCP",1358.97722772277,1372
"3802","Darker","Feminine","19-45","Bright","pixelate",3,"AWS",1369.0103960396,1375
"3803","Darker","Feminine","19-45","Bright","pixelate",3,"Azure",1358.12920792079,1374
"3804","Darker","Feminine","19-45","Bright","pixelate",3,"GCP",1357.2099009901,1372
"3805","Darker","Feminine","19-45","Bright","pixelate",4,"AWS",1352.14405940594,1375
"3806","Darker","Feminine","19-45","Bright","pixelate",4,"Azure",1325.39554455446,1374
"3807","Darker","Feminine","19-45","Bright","pixelate",4,"GCP",1338.0599009901,1372
"3808","Darker","Feminine","19-45","Bright","pixelate",5,"AWS",1039.17227722772,1375
"3809","Darker","Feminine","19-45","Bright","pixelate",5,"Azure",1146.64554455446,1374
"3810","Darker","Feminine","19-45","Bright","pixelate",5,"GCP",1183.85247524752,1372
"3811","Darker","Feminine","19-45","Bright","jpeg-compression",1,"AWS",1369.45891089109,1375
"3812","Darker","Feminine","19-45","Bright","jpeg-compression",1,"Azure",1352.7600660066,1374
"3813","Darker","Feminine","19-45","Bright","jpeg-compression",1,"GCP",1361.36386138614,1372
"3814","Darker","Feminine","19-45","Bright","jpeg-compression",2,"AWS",1366.60643564356,1375
"3815","Darker","Feminine","19-45","Bright","jpeg-compression",2,"Azure",1343.24554455446,1374
"3816","Darker","Feminine","19-45","Bright","jpeg-compression",2,"GCP",1357.71930693069,1372
"3817","Darker","Feminine","19-45","Bright","jpeg-compression",3,"AWS",1364.81534653465,1375
"3818","Darker","Feminine","19-45","Bright","jpeg-compression",3,"Azure",1334.77260726073,1374
"3819","Darker","Feminine","19-45","Bright","jpeg-compression",3,"GCP",1358.25495049505,1372
"3820","Darker","Feminine","19-45","Bright","jpeg-compression",4,"AWS",1349.42178217822,1375
"3821","Darker","Feminine","19-45","Bright","jpeg-compression",4,"Azure",1299.7696369637,1374
"3822","Darker","Feminine","19-45","Bright","jpeg-compression",4,"GCP",1343.71897689769,1372
"3823","Darker","Feminine","19-45","Bright","jpeg-compression",5,"AWS",1320.25759075908,1375
"3824","Darker","Feminine","19-45","Bright","jpeg-compression",5,"Azure",1260.87772277228,1374
"3825","Darker","Feminine","19-45","Bright","jpeg-compression",5,"GCP",1328.81336633663,1372
"3826","Darker","Feminine","19-45","Dim","gaussian-noise",1,"AWS",1052.70247524752,1099
"3827","Darker","Feminine","19-45","Dim","gaussian-noise",1,"Azure",987.418316831683,1099
"3828","Darker","Feminine","19-45","Dim","gaussian-noise",1,"GCP",1005.31633663366,1068
"3829","Darker","Feminine","19-45","Dim","gaussian-noise",2,"AWS",1010.88118811881,1099
"3830","Darker","Feminine","19-45","Dim","gaussian-noise",2,"Azure",861.661386138614,1099
"3831","Darker","Feminine","19-45","Dim","gaussian-noise",2,"GCP",947.333168316831,1068
"3832","Darker","Feminine","19-45","Dim","gaussian-noise",3,"AWS",957.005445544554,1099
"3833","Darker","Feminine","19-45","Dim","gaussian-noise",3,"Azure",629.212871287129,1099
"3834","Darker","Feminine","19-45","Dim","gaussian-noise",3,"GCP",839.686633663366,1068
"3835","Darker","Feminine","19-45","Dim","gaussian-noise",4,"AWS",866.053465346534,1099
"3836","Darker","Feminine","19-45","Dim","gaussian-noise",4,"Azure",302.189108910891,1099
"3837","Darker","Feminine","19-45","Dim","gaussian-noise",4,"GCP",734.135148514851,1068
"3838","Darker","Feminine","19-45","Dim","gaussian-noise",5,"AWS",702.778877887789,1099
"3839","Darker","Feminine","19-45","Dim","gaussian-noise",5,"Azure",22.8534653465347,1099
"3840","Darker","Feminine","19-45","Dim","gaussian-noise",5,"GCP",463.165759075907,1068
"3841","Darker","Feminine","19-45","Dim","shot-noise",1,"AWS",1085.44504950495,1099
"3842","Darker","Feminine","19-45","Dim","shot-noise",1,"Azure",1058.6900990099,1099
"3843","Darker","Feminine","19-45","Dim","shot-noise",1,"GCP",1047.34191419142,1068
"3844","Darker","Feminine","19-45","Dim","shot-noise",2,"AWS",1065.42673267327,1099
"3845","Darker","Feminine","19-45","Dim","shot-noise",2,"Azure",1017.12623762376,1099
"3846","Darker","Feminine","19-45","Dim","shot-noise",2,"GCP",1026.06369636964,1068
"3847","Darker","Feminine","19-45","Dim","shot-noise",3,"AWS",1039.25495049505,1099
"3848","Darker","Feminine","19-45","Dim","shot-noise",3,"Azure",957.771782178218,1099
"3849","Darker","Feminine","19-45","Dim","shot-noise",3,"GCP",979.862376237624,1068
"3850","Darker","Feminine","19-45","Dim","shot-noise",4,"AWS",993.244554455445,1099
"3851","Darker","Feminine","19-45","Dim","shot-noise",4,"Azure",703.243069306931,1099
"3852","Darker","Feminine","19-45","Dim","shot-noise",4,"GCP",885.840594059406,1068
"3853","Darker","Feminine","19-45","Dim","shot-noise",5,"AWS",965.593069306931,1099
"3854","Darker","Feminine","19-45","Dim","shot-noise",5,"Azure",367.676237623762,1099
"3855","Darker","Feminine","19-45","Dim","shot-noise",5,"GCP",800.24504950495,1068
"3856","Darker","Feminine","19-45","Dim","impulse-noise",1,"AWS",1024.9297029703,1099
"3857","Darker","Feminine","19-45","Dim","impulse-noise",1,"Azure",995.592574257426,1099
"3858","Darker","Feminine","19-45","Dim","impulse-noise",1,"GCP",956.591089108911,1068
"3859","Darker","Feminine","19-45","Dim","impulse-noise",2,"AWS",983.105445544554,1099
"3860","Darker","Feminine","19-45","Dim","impulse-noise",2,"Azure",887.282673267327,1099
"3861","Darker","Feminine","19-45","Dim","impulse-noise",2,"GCP",870.722277227723,1068
"3862","Darker","Feminine","19-45","Dim","impulse-noise",3,"AWS",943.690099009901,1099
"3863","Darker","Feminine","19-45","Dim","impulse-noise",3,"Azure",735.932178217822,1099
"3864","Darker","Feminine","19-45","Dim","impulse-noise",3,"GCP",766.974752475247,1068
"3865","Darker","Feminine","19-45","Dim","impulse-noise",4,"AWS",825.299504950495,1099
"3866","Darker","Feminine","19-45","Dim","impulse-noise",4,"Azure",374.237623762376,1099
"3867","Darker","Feminine","19-45","Dim","impulse-noise",4,"GCP",558.30396039604,1068
"3868","Darker","Feminine","19-45","Dim","impulse-noise",5,"AWS",678.889603960396,1099
"3869","Darker","Feminine","19-45","Dim","impulse-noise",5,"Azure",70.6544554455445,1099
"3870","Darker","Feminine","19-45","Dim","impulse-noise",5,"GCP",331.74900990099,1068
"3871","Darker","Feminine","19-45","Dim","defocus-blur",1,"AWS",1096.06336633663,1099
"3872","Darker","Feminine","19-45","Dim","defocus-blur",1,"Azure",1091.81188118812,1099
"3873","Darker","Feminine","19-45","Dim","defocus-blur",1,"GCP",1054.82722772277,1068
"3874","Darker","Feminine","19-45","Dim","defocus-blur",2,"AWS",1091.84702970297,1099
"3875","Darker","Feminine","19-45","Dim","defocus-blur",2,"Azure",1087.8400990099,1099
"3876","Darker","Feminine","19-45","Dim","defocus-blur",2,"GCP",1049.30198019802,1068
"3877","Darker","Feminine","19-45","Dim","defocus-blur",3,"AWS",1077.60940594059,1099
"3878","Darker","Feminine","19-45","Dim","defocus-blur",3,"Azure",1070.85099009901,1099
"3879","Darker","Feminine","19-45","Dim","defocus-blur",3,"GCP",1025.37079207921,1068
"3880","Darker","Feminine","19-45","Dim","defocus-blur",4,"AWS",1061.5599009901,1099
"3881","Darker","Feminine","19-45","Dim","defocus-blur",4,"Azure",1045.6896039604,1099
"3882","Darker","Feminine","19-45","Dim","defocus-blur",4,"GCP",990.556435643564,1068
"3883","Darker","Feminine","19-45","Dim","defocus-blur",5,"AWS",1046.79108910891,1099
"3884","Darker","Feminine","19-45","Dim","defocus-blur",5,"Azure",1023.09851485148,1099
"3885","Darker","Feminine","19-45","Dim","defocus-blur",5,"GCP",949.04801980198,1068
"3886","Darker","Feminine","19-45","Dim","glass-blur",1,"AWS",1096.91089108911,1099
"3887","Darker","Feminine","19-45","Dim","glass-blur",1,"Azure",1095.50693069307,1099
"3888","Darker","Feminine","19-45","Dim","glass-blur",1,"GCP",1054.01287128713,1068
"3889","Darker","Feminine","19-45","Dim","glass-blur",2,"AWS",1097.55643564356,1099
"3890","Darker","Feminine","19-45","Dim","glass-blur",2,"Azure",1093.45940594059,1099
"3891","Darker","Feminine","19-45","Dim","glass-blur",2,"GCP",1053.47128712871,1068
"3892","Darker","Feminine","19-45","Dim","glass-blur",3,"AWS",1096.36633663366,1099
"3893","Darker","Feminine","19-45","Dim","glass-blur",3,"Azure",1093.31089108911,1099
"3894","Darker","Feminine","19-45","Dim","glass-blur",3,"GCP",1054.39801980198,1068
"3895","Darker","Feminine","19-45","Dim","glass-blur",4,"AWS",1095.31782178218,1099
"3896","Darker","Feminine","19-45","Dim","glass-blur",4,"Azure",1092.91089108911,1099
"3897","Darker","Feminine","19-45","Dim","glass-blur",4,"GCP",1054.96336633663,1068
"3898","Darker","Feminine","19-45","Dim","glass-blur",5,"AWS",1092.44900990099,1099
"3899","Darker","Feminine","19-45","Dim","glass-blur",5,"Azure",1089.29257425743,1099
"3900","Darker","Feminine","19-45","Dim","glass-blur",5,"GCP",1050.7698019802,1068
"3901","Darker","Feminine","19-45","Dim","motion-blur",1,"AWS",1076.19653465347,1099
"3902","Darker","Feminine","19-45","Dim","motion-blur",1,"Azure",1072.56683168317,1099
"3903","Darker","Feminine","19-45","Dim","motion-blur",1,"GCP",1053.01336633663,1068
"3904","Darker","Feminine","19-45","Dim","motion-blur",2,"AWS",1034.45693069307,1099
"3905","Darker","Feminine","19-45","Dim","motion-blur",2,"Azure",1032.1698019802,1099
"3906","Darker","Feminine","19-45","Dim","motion-blur",2,"GCP",1031.96831683168,1068
"3907","Darker","Feminine","19-45","Dim","motion-blur",3,"AWS",968.228712871287,1099
"3908","Darker","Feminine","19-45","Dim","motion-blur",3,"Azure",972.380198019802,1099
"3909","Darker","Feminine","19-45","Dim","motion-blur",3,"GCP",992.190594059406,1068
"3910","Darker","Feminine","19-45","Dim","motion-blur",4,"AWS",909.803465346534,1099
"3911","Darker","Feminine","19-45","Dim","motion-blur",4,"Azure",907.086633663366,1099
"3912","Darker","Feminine","19-45","Dim","motion-blur",4,"GCP",936.316336633663,1068
"3913","Darker","Feminine","19-45","Dim","motion-blur",5,"AWS",868.182178217822,1099
"3914","Darker","Feminine","19-45","Dim","motion-blur",5,"Azure",866.688613861386,1099
"3915","Darker","Feminine","19-45","Dim","motion-blur",5,"GCP",895.762871287129,1068
"3916","Darker","Feminine","19-45","Dim","zoom-blur",1,"AWS",453.680198019802,1099
"3917","Darker","Feminine","19-45","Dim","zoom-blur",1,"Azure",450.418316831683,1099
"3918","Darker","Feminine","19-45","Dim","zoom-blur",1,"GCP",508.427722772277,1068
"3919","Darker","Feminine","19-45","Dim","zoom-blur",2,"AWS",262.443399339934,1099
"3920","Darker","Feminine","19-45","Dim","zoom-blur",2,"Azure",290.233168316832,1099
"3921","Darker","Feminine","19-45","Dim","zoom-blur",2,"GCP",340.235643564356,1068
"3922","Darker","Feminine","19-45","Dim","zoom-blur",3,"AWS",215.357425742574,1099
"3923","Darker","Feminine","19-45","Dim","zoom-blur",3,"Azure",242.213861386139,1099
"3924","Darker","Feminine","19-45","Dim","zoom-blur",3,"GCP",229.690099009901,1068
"3925","Darker","Feminine","19-45","Dim","zoom-blur",4,"AWS",134.587128712871,1099
"3926","Darker","Feminine","19-45","Dim","zoom-blur",4,"Azure",131.665841584158,1099
"3927","Darker","Feminine","19-45","Dim","zoom-blur",4,"GCP",126.189108910891,1068
"3928","Darker","Feminine","19-45","Dim","zoom-blur",5,"AWS",189.066831683168,1099
"3929","Darker","Feminine","19-45","Dim","zoom-blur",5,"Azure",193.906930693069,1099
"3930","Darker","Feminine","19-45","Dim","zoom-blur",5,"GCP",82.7742574257426,1068
"3931","Darker","Feminine","19-45","Dim","snow",1,"AWS",947.193069306931,1099
"3932","Darker","Feminine","19-45","Dim","snow",1,"Azure",907.440099009901,1099
"3933","Darker","Feminine","19-45","Dim","snow",1,"GCP",891.113366336633,1068
"3934","Darker","Feminine","19-45","Dim","snow",2,"AWS",858.721287128713,1099
"3935","Darker","Feminine","19-45","Dim","snow",2,"Azure",685.299504950495,1099
"3936","Darker","Feminine","19-45","Dim","snow",2,"GCP",736.393069306931,1068
"3937","Darker","Feminine","19-45","Dim","snow",3,"AWS",690.314851485148,1099
"3938","Darker","Feminine","19-45","Dim","snow",3,"Azure",734.178712871287,1099
"3939","Darker","Feminine","19-45","Dim","snow",3,"GCP",500.340594059406,1068
"3940","Darker","Feminine","19-45","Dim","snow",4,"AWS",478.2,1099
"3941","Darker","Feminine","19-45","Dim","snow",4,"Azure",546.816831683168,1099
"3942","Darker","Feminine","19-45","Dim","snow",4,"GCP",266.702475247525,1068
"3943","Darker","Feminine","19-45","Dim","snow",5,"AWS",647.903300330033,1099
"3944","Darker","Feminine","19-45","Dim","snow",5,"Azure",558.614851485148,1099
"3945","Darker","Feminine","19-45","Dim","snow",5,"GCP",608.34405940594,1068
"3946","Darker","Feminine","19-45","Dim","frost",1,"AWS",969.602475247525,1099
"3947","Darker","Feminine","19-45","Dim","frost",1,"Azure",927.792079207921,1099
"3948","Darker","Feminine","19-45","Dim","frost",1,"GCP",884.19900990099,1068
"3949","Darker","Feminine","19-45","Dim","frost",2,"AWS",765.476732673267,1099
"3950","Darker","Feminine","19-45","Dim","frost",2,"Azure",730.471287128713,1099
"3951","Darker","Feminine","19-45","Dim","frost",2,"GCP",617.84702970297,1068
"3952","Darker","Feminine","19-45","Dim","frost",3,"AWS",580.027227722772,1099
"3953","Darker","Feminine","19-45","Dim","frost",3,"Azure",550.771287128713,1099
"3954","Darker","Feminine","19-45","Dim","frost",3,"GCP",428.95099009901,1068
"3955","Darker","Feminine","19-45","Dim","frost",4,"AWS",561.548514851485,1099
"3956","Darker","Feminine","19-45","Dim","frost",4,"Azure",522.781683168317,1099
"3957","Darker","Feminine","19-45","Dim","frost",4,"GCP",385.865346534653,1068
"3958","Darker","Feminine","19-45","Dim","frost",5,"AWS",488.686633663366,1099
"3959","Darker","Feminine","19-45","Dim","frost",5,"Azure",462.257425742574,1099
"3960","Darker","Feminine","19-45","Dim","frost",5,"GCP",345.79900990099,1068
"3961","Darker","Feminine","19-45","Dim","fog",1,"AWS",1073.17920792079,1099
"3962","Darker","Feminine","19-45","Dim","fog",1,"Azure",1054.92574257426,1099
"3963","Darker","Feminine","19-45","Dim","fog",1,"GCP",927.925247524752,1068
"3964","Darker","Feminine","19-45","Dim","fog",2,"AWS",1059.83564356436,1099
"3965","Darker","Feminine","19-45","Dim","fog",2,"Azure",1039.25099009901,1099
"3966","Darker","Feminine","19-45","Dim","fog",2,"GCP",883.740099009901,1068
"3967","Darker","Feminine","19-45","Dim","fog",3,"AWS",1032.63267326733,1099
"3968","Darker","Feminine","19-45","Dim","fog",3,"Azure",1006.95792079208,1099
"3969","Darker","Feminine","19-45","Dim","fog",3,"GCP",803.067821782178,1068
"3970","Darker","Feminine","19-45","Dim","fog",4,"AWS",1008.91881188119,1099
"3971","Darker","Feminine","19-45","Dim","fog",4,"Azure",1010.77821782178,1099
"3972","Darker","Feminine","19-45","Dim","fog",4,"GCP",731.794554455445,1068
"3973","Darker","Feminine","19-45","Dim","fog",5,"AWS",915.955940594059,1099
"3974","Darker","Feminine","19-45","Dim","fog",5,"Azure",931.436633663366,1099
"3975","Darker","Feminine","19-45","Dim","fog",5,"GCP",601.576732673267,1068
"3976","Darker","Feminine","19-45","Dim","brightness",1,"AWS",1092.93712871287,1099
"3977","Darker","Feminine","19-45","Dim","brightness",1,"Azure",1090.86138613861,1099
"3978","Darker","Feminine","19-45","Dim","brightness",1,"GCP",1045.69900990099,1068
"3979","Darker","Feminine","19-45","Dim","brightness",2,"AWS",1090.18861386139,1099
"3980","Darker","Feminine","19-45","Dim","brightness",2,"Azure",1082.98861386139,1099
"3981","Darker","Feminine","19-45","Dim","brightness",2,"GCP",1031.99504950495,1068
"3982","Darker","Feminine","19-45","Dim","brightness",3,"AWS",1087.3896039604,1099
"3983","Darker","Feminine","19-45","Dim","brightness",3,"Azure",1074.69059405941,1099
"3984","Darker","Feminine","19-45","Dim","brightness",3,"GCP",1021.73118811881,1068
"3985","Darker","Feminine","19-45","Dim","brightness",4,"AWS",1083.72079207921,1099
"3986","Darker","Feminine","19-45","Dim","brightness",4,"Azure",1067.64653465347,1099
"3987","Darker","Feminine","19-45","Dim","brightness",4,"GCP",1009.5099009901,1068
"3988","Darker","Feminine","19-45","Dim","brightness",5,"AWS",1078.0004950495,1099
"3989","Darker","Feminine","19-45","Dim","brightness",5,"Azure",1057.87623762376,1099
"3990","Darker","Feminine","19-45","Dim","brightness",5,"GCP",997.137128712871,1068
"3991","Darker","Feminine","19-45","Dim","contrast",1,"AWS",1086.03465346535,1099
"3992","Darker","Feminine","19-45","Dim","contrast",1,"Azure",1079.27623762376,1099
"3993","Darker","Feminine","19-45","Dim","contrast",1,"GCP",977.118316831683,1068
"3994","Darker","Feminine","19-45","Dim","contrast",2,"AWS",1075.9103960396,1099
"3995","Darker","Feminine","19-45","Dim","contrast",2,"Azure",1061.97722772277,1099
"3996","Darker","Feminine","19-45","Dim","contrast",2,"GCP",929.20297029703,1068
"3997","Darker","Feminine","19-45","Dim","contrast",3,"AWS",1048.6599009901,1099
"3998","Darker","Feminine","19-45","Dim","contrast",3,"Azure",1029.58712871287,1099
"3999","Darker","Feminine","19-45","Dim","contrast",3,"GCP",810.752970297029,1068
"4000","Darker","Feminine","19-45","Dim","contrast",4,"AWS",920.316831683168,1099
"4001","Darker","Feminine","19-45","Dim","contrast",4,"Azure",927.906930693069,1099
"4002","Darker","Feminine","19-45","Dim","contrast",4,"GCP",387.005940594059,1068
"4003","Darker","Feminine","19-45","Dim","contrast",5,"AWS",538.888118811881,1099
"4004","Darker","Feminine","19-45","Dim","contrast",5,"Azure",553.488613861386,1099
"4005","Darker","Feminine","19-45","Dim","contrast",5,"GCP",16,1068
"4006","Darker","Feminine","19-45","Dim","elastic-transform",1,"AWS",491.462871287129,1099
"4007","Darker","Feminine","19-45","Dim","elastic-transform",1,"Azure",505.543564356436,1099
"4008","Darker","Feminine","19-45","Dim","elastic-transform",1,"GCP",621.788118811881,1068
"4009","Darker","Feminine","19-45","Dim","elastic-transform",2,"AWS",200.322772277228,1099
"4010","Darker","Feminine","19-45","Dim","elastic-transform",2,"Azure",211.94801980198,1099
"4011","Darker","Feminine","19-45","Dim","elastic-transform",2,"GCP",324.69900990099,1068
"4012","Darker","Feminine","19-45","Dim","elastic-transform",3,"AWS",967.909405940594,1099
"4013","Darker","Feminine","19-45","Dim","elastic-transform",3,"Azure",968.109900990099,1099
"4014","Darker","Feminine","19-45","Dim","elastic-transform",3,"GCP",981.079207920792,1068
"4015","Darker","Feminine","19-45","Dim","elastic-transform",4,"AWS",973.390099009901,1099
"4016","Darker","Feminine","19-45","Dim","elastic-transform",4,"Azure",965.675742574257,1099
"4017","Darker","Feminine","19-45","Dim","elastic-transform",4,"GCP",973.310396039604,1068
"4018","Darker","Feminine","19-45","Dim","elastic-transform",5,"AWS",961.315346534653,1099
"4019","Darker","Feminine","19-45","Dim","elastic-transform",5,"Azure",949.955940594059,1099
"4020","Darker","Feminine","19-45","Dim","elastic-transform",5,"GCP",941.79405940594,1068
