"","Gender","Age","Corruption","Severity","Service","sum_AP","n"
"364","Predominantly Feminine","Middle","fog",2,"AWS",199.50495049505,202
"365","Predominantly Feminine","Middle","fog",2,"Azure",195.50495049505,200
"366","Predominantly Feminine","Middle","fog",2,"GCP",156,191
"367","Predominantly Feminine","Middle","fog",3,"AWS",197.50495049505,202
"368","Predominantly Feminine","Middle","fog",3,"Azure",195.50495049505,200
"369","Predominantly Feminine","Middle","fog",3,"GCP",154,191
"370","Predominantly Feminine","Middle","fog",4,"AWS",198.50495049505,202
"371","Predominantly Feminine","Middle","fog",4,"Azure",194.50495049505,200
"372","Predominantly Feminine","Middle","fog",4,"GCP",153,191
"373","Predominantly Feminine","Middle","fog",5,"AWS",197.50495049505,202
"374","Predominantly Feminine","Middle","fog",5,"Azure",192.009900990099,200
"375","Predominantly Feminine","Middle","fog",5,"GCP",138,191
"376","Predominantly Feminine","Middle","brightness",1,"AWS",200.50495049505,202
"377","Predominantly Feminine","Middle","brightness",1,"Azure",199.50495049505,200
"378","Predominantly Feminine","Middle","brightness",1,"GCP",189.442244224422,191
"379","Predominantly Feminine","Middle","brightness",2,"AWS",200.50495049505,202
"380","Predominantly Feminine","Middle","brightness",2,"Azure",198.50495049505,200
"381","Predominantly Feminine","Middle","brightness",2,"GCP",186,191
"382","Predominantly Feminine","Middle","brightness",3,"AWS",200.50495049505,202
"383","Predominantly Feminine","Middle","brightness",3,"Azure",197.50495049505,200
"384","Predominantly Feminine","Middle","brightness",3,"GCP",182.336633663366,191
"385","Predominantly Feminine","Middle","brightness",4,"AWS",200.009900990099,202
"386","Predominantly Feminine","Middle","brightness",4,"Azure",195.009900990099,200
"387","Predominantly Feminine","Middle","brightness",4,"GCP",183.336633663366,191
"388","Predominantly Feminine","Middle","brightness",5,"AWS",198.009900990099,202
"389","Predominantly Feminine","Middle","brightness",5,"Azure",190.009900990099,200
"390","Predominantly Feminine","Middle","brightness",5,"GCP",175,191
"391","Predominantly Feminine","Middle","contrast",1,"AWS",200.50495049505,202
"392","Predominantly Feminine","Middle","contrast",1,"Azure",196,200
"393","Predominantly Feminine","Middle","contrast",1,"GCP",167.336633663366,191
"394","Predominantly Feminine","Middle","contrast",2,"AWS",197.50495049505,202
"395","Predominantly Feminine","Middle","contrast",2,"Azure",195.50495049505,200
"396","Predominantly Feminine","Middle","contrast",2,"GCP",152,191
"397","Predominantly Feminine","Middle","contrast",3,"AWS",196.009900990099,202
"398","Predominantly Feminine","Middle","contrast",3,"Azure",190.50495049505,200
"399","Predominantly Feminine","Middle","contrast",3,"GCP",136,191
"400","Predominantly Feminine","Middle","contrast",4,"AWS",168.009900990099,202
"401","Predominantly Feminine","Middle","contrast",4,"Azure",166.50495049505,200
"402","Predominantly Feminine","Middle","contrast",4,"GCP",60,191
"403","Predominantly Feminine","Middle","contrast",5,"AWS",102,202
"404","Predominantly Feminine","Middle","contrast",5,"Azure",92.5049504950495,200
"405","Predominantly Feminine","Middle","contrast",5,"GCP",11,191
"406","Predominantly Feminine","Middle","elastic-transform",1,"AWS",122,202
"407","Predominantly Feminine","Middle","elastic-transform",1,"Azure",123,200
"408","Predominantly Feminine","Middle","elastic-transform",1,"GCP",139,191
"409","Predominantly Feminine","Middle","elastic-transform",2,"AWS",55,202
"410","Predominantly Feminine","Middle","elastic-transform",2,"Azure",57,200
"411","Predominantly Feminine","Middle","elastic-transform",2,"GCP",78,191
"412","Predominantly Feminine","Middle","elastic-transform",3,"AWS",193.00495049505,202
"413","Predominantly Feminine","Middle","elastic-transform",3,"Azure",191.50495049505,200
"414","Predominantly Feminine","Middle","elastic-transform",3,"GCP",185.168316831683,191
"415","Predominantly Feminine","Middle","elastic-transform",4,"AWS",193.50495049505,202
"416","Predominantly Feminine","Middle","elastic-transform",4,"Azure",194,200
"417","Predominantly Feminine","Middle","elastic-transform",4,"GCP",183,191
"418","Predominantly Feminine","Middle","elastic-transform",5,"AWS",178.009900990099,202
"419","Predominantly Feminine","Middle","elastic-transform",5,"Azure",185.509900990099,200
"420","Predominantly Feminine","Middle","elastic-transform",5,"GCP",169,191
"421","Predominantly Feminine","Middle","pixelate",1,"AWS",200.5,202
"422","Predominantly Feminine","Middle","pixelate",1,"Azure",199,200
"423","Predominantly Feminine","Middle","pixelate",1,"GCP",188.336633663366,191
"424","Predominantly Feminine","Middle","pixelate",2,"AWS",199.50495049505,202
"425","Predominantly Feminine","Middle","pixelate",2,"Azure",199,200
"426","Predominantly Feminine","Middle","pixelate",2,"GCP",187.336633663366,191
"427","Predominantly Feminine","Middle","pixelate",3,"AWS",194.50495049505,202
"428","Predominantly Feminine","Middle","pixelate",3,"Azure",196.50495049505,200
"429","Predominantly Feminine","Middle","pixelate",3,"GCP",185,191
"430","Predominantly Feminine","Middle","pixelate",4,"AWS",187.50495049505,202
"431","Predominantly Feminine","Middle","pixelate",4,"Azure",188,200
"432","Predominantly Feminine","Middle","pixelate",4,"GCP",178,191
"433","Predominantly Feminine","Middle","pixelate",5,"AWS",115.5,202
"434","Predominantly Feminine","Middle","pixelate",5,"Azure",161.00495049505,200
"435","Predominantly Feminine","Middle","pixelate",5,"GCP",142,191
"436","Predominantly Feminine","Middle","jpeg-compression",1,"AWS",199.009900990099,202
"437","Predominantly Feminine","Middle","jpeg-compression",1,"Azure",197.50495049505,200
"438","Predominantly Feminine","Middle","jpeg-compression",1,"GCP",188.336633663366,191
"439","Predominantly Feminine","Middle","jpeg-compression",2,"AWS",199.009900990099,202
"440","Predominantly Feminine","Middle","jpeg-compression",2,"Azure",196.50495049505,200
"441","Predominantly Feminine","Middle","jpeg-compression",2,"GCP",187.336633663366,191
"442","Predominantly Feminine","Middle","jpeg-compression",3,"AWS",200.009900990099,202
"443","Predominantly Feminine","Middle","jpeg-compression",3,"Azure",197.50495049505,200
"444","Predominantly Feminine","Middle","jpeg-compression",3,"GCP",186.336633663366,191
"445","Predominantly Feminine","Middle","jpeg-compression",4,"AWS",196.009900990099,202
"446","Predominantly Feminine","Middle","jpeg-compression",4,"Azure",198,200
"447","Predominantly Feminine","Middle","jpeg-compression",4,"GCP",184.336633663366,191
"448","Predominantly Feminine","Middle","jpeg-compression",5,"AWS",186.009900990099,202
"449","Predominantly Feminine","Middle","jpeg-compression",5,"Azure",191.009900990099,200
"450","Predominantly Feminine","Middle","jpeg-compression",5,"GCP",182.336633663366,191
"451","Predominantly Feminine","Older","gaussian-noise",1,"AWS",65.9009900990099,108
"452","Predominantly Feminine","Older","gaussian-noise",1,"Azure",53.3069306930693,83
"453","Predominantly Feminine","Older","gaussian-noise",1,"GCP",39.5049504950495,54
"454","Predominantly Feminine","Older","gaussian-noise",2,"AWS",58.7425742574257,108
"455","Predominantly Feminine","Older","gaussian-noise",2,"Azure",44,83
"456","Predominantly Feminine","Older","gaussian-noise",2,"GCP",32.4059405940594,54
"457","Predominantly Feminine","Older","gaussian-noise",3,"AWS",42.3168316831683,108
"458","Predominantly Feminine","Older","gaussian-noise",3,"Azure",36.1980198019802,83
"459","Predominantly Feminine","Older","gaussian-noise",3,"GCP",30.4059405940594,54
"460","Predominantly Feminine","Older","gaussian-noise",4,"AWS",33.7326732673267,108
"461","Predominantly Feminine","Older","gaussian-noise",4,"Azure",22.1089108910891,83
"462","Predominantly Feminine","Older","gaussian-noise",4,"GCP",27.4059405940594,54
"463","Predominantly Feminine","Older","gaussian-noise",5,"AWS",31.6435643564356,108
"464","Predominantly Feminine","Older","gaussian-noise",5,"Azure",19.3069306930693,83
"465","Predominantly Feminine","Older","gaussian-noise",5,"GCP",17.4299858557284,54
"466","Predominantly Feminine","Older","shot-noise",1,"AWS",77.3366336633663,108
"467","Predominantly Feminine","Older","shot-noise",1,"Azure",57.2376237623762,83
"468","Predominantly Feminine","Older","shot-noise",1,"GCP",39,54
"469","Predominantly Feminine","Older","shot-noise",2,"AWS",59.5049504950495,108
"470","Predominantly Feminine","Older","shot-noise",2,"Azure",44,83
"471","Predominantly Feminine","Older","shot-noise",2,"GCP",34,54
"472","Predominantly Feminine","Older","shot-noise",3,"AWS",43.9108910891089,108
"473","Predominantly Feminine","Older","shot-noise",3,"Azure",35.3069306930693,83
"474","Predominantly Feminine","Older","shot-noise",3,"GCP",32.4059405940594,54
"475","Predominantly Feminine","Older","shot-noise",4,"AWS",38.3217821782178,108
"476","Predominantly Feminine","Older","shot-noise",4,"Azure",23.9257425742574,83
"477","Predominantly Feminine","Older","shot-noise",4,"GCP",27.4059405940594,54
"478","Predominantly Feminine","Older","shot-noise",5,"AWS",31.011315417256,108
"479","Predominantly Feminine","Older","shot-noise",5,"Azure",19.3069306930693,83
"480","Predominantly Feminine","Older","shot-noise",5,"GCP",20.3069306930693,54
"481","Predominantly Feminine","Older","impulse-noise",1,"AWS",58.8415841584158,108
"482","Predominantly Feminine","Older","impulse-noise",1,"Azure",53.3861386138614,83
"483","Predominantly Feminine","Older","impulse-noise",1,"GCP",40.009900990099,54
"484","Predominantly Feminine","Older","impulse-noise",2,"AWS",46.2475247524753,108
"485","Predominantly Feminine","Older","impulse-noise",2,"Azure",40.5049504950495,83
"486","Predominantly Feminine","Older","impulse-noise",2,"GCP",32,54
"487","Predominantly Feminine","Older","impulse-noise",3,"AWS",40.8217821782178,108
"488","Predominantly Feminine","Older","impulse-noise",3,"Azure",35.9009900990099,83
"489","Predominantly Feminine","Older","impulse-noise",3,"GCP",29.9009900990099,54
"490","Predominantly Feminine","Older","impulse-noise",4,"AWS",38.7956795679568,108
"491","Predominantly Feminine","Older","impulse-noise",4,"Azure",29.7029702970297,83
"492","Predominantly Feminine","Older","impulse-noise",4,"GCP",29.9009900990099,54
"493","Predominantly Feminine","Older","impulse-noise",5,"AWS",29.6386138613861,108
"494","Predominantly Feminine","Older","impulse-noise",5,"Azure",17.4059405940594,83
"495","Predominantly Feminine","Older","impulse-noise",5,"GCP",23.0676567656766,54
"496","Predominantly Feminine","Older","defocus-blur",1,"AWS",83.2475247524752,108
"497","Predominantly Feminine","Older","defocus-blur",1,"Azure",70.6048604860486,83
"498","Predominantly Feminine","Older","defocus-blur",1,"GCP",39.009900990099,54
"499","Predominantly Feminine","Older","defocus-blur",2,"AWS",78.0016501650165,108
"500","Predominantly Feminine","Older","defocus-blur",2,"Azure",65.3976111896904,83
"501","Predominantly Feminine","Older","defocus-blur",2,"GCP",33.009900990099,54
"502","Predominantly Feminine","Older","defocus-blur",3,"AWS",57.1633663366337,108
"503","Predominantly Feminine","Older","defocus-blur",3,"Azure",55.8415841584158,83
"504","Predominantly Feminine","Older","defocus-blur",3,"GCP",26.6980198019802,54
"505","Predominantly Feminine","Older","defocus-blur",4,"AWS",50.2277227722772,108
"506","Predominantly Feminine","Older","defocus-blur",4,"Azure",51.6039603960396,83
"507","Predominantly Feminine","Older","defocus-blur",4,"GCP",24.1089108910891,54
"508","Predominantly Feminine","Older","defocus-blur",5,"AWS",44.1386138613861,108
"509","Predominantly Feminine","Older","defocus-blur",5,"Azure",48.1089108910891,83
"510","Predominantly Feminine","Older","defocus-blur",5,"GCP",23.2178217821782,54
"511","Predominantly Feminine","Older","glass-blur",1,"AWS",92.3564356435644,108
"512","Predominantly Feminine","Older","glass-blur",1,"Azure",77.9207920792079,83
"513","Predominantly Feminine","Older","glass-blur",1,"GCP",43.5049504950495,54
"514","Predominantly Feminine","Older","glass-blur",2,"AWS",84.4752475247525,108
"515","Predominantly Feminine","Older","glass-blur",2,"Azure",74.9117911791179,83
"516","Predominantly Feminine","Older","glass-blur",2,"GCP",39.5049504950495,54
"517","Predominantly Feminine","Older","glass-blur",3,"AWS",86.8613861386139,108
"518","Predominantly Feminine","Older","glass-blur",3,"Azure",70.8415841584158,83
"519","Predominantly Feminine","Older","glass-blur",3,"GCP",36.5049504950495,54
"520","Predominantly Feminine","Older","glass-blur",4,"AWS",87.1287128712871,108
"521","Predominantly Feminine","Older","glass-blur",4,"Azure",69.7533753375338,83
"522","Predominantly Feminine","Older","glass-blur",4,"GCP",35.5049504950495,54
"523","Predominantly Feminine","Older","glass-blur",5,"AWS",79.009900990099,108
"524","Predominantly Feminine","Older","glass-blur",5,"Azure",65.5646939693969,83
"525","Predominantly Feminine","Older","glass-blur",5,"GCP",32.4059405940594,54
"526","Predominantly Feminine","Older","motion-blur",1,"AWS",81.8019801980198,108
"527","Predominantly Feminine","Older","motion-blur",1,"Azure",71.8807380738074,83
"528","Predominantly Feminine","Older","motion-blur",1,"GCP",39.5049504950495,54
"529","Predominantly Feminine","Older","motion-blur",2,"AWS",66.9207920792079,108
"530","Predominantly Feminine","Older","motion-blur",2,"Azure",58.992927864215,83
"531","Predominantly Feminine","Older","motion-blur",2,"GCP",32.5049504950495,54
"532","Predominantly Feminine","Older","motion-blur",3,"AWS",53.9009900990099,108
"533","Predominantly Feminine","Older","motion-blur",3,"Azure",54.6930693069307,83
"534","Predominantly Feminine","Older","motion-blur",3,"GCP",24.4059405940594,54
"535","Predominantly Feminine","Older","motion-blur",4,"AWS",44.4554455445545,108
"536","Predominantly Feminine","Older","motion-blur",4,"Azure",45.1584158415842,83
"537","Predominantly Feminine","Older","motion-blur",4,"GCP",18.8283828382838,54
"538","Predominantly Feminine","Older","motion-blur",5,"AWS",40.3366336633663,108
"539","Predominantly Feminine","Older","motion-blur",5,"Azure",42,83
"540","Predominantly Feminine","Older","motion-blur",5,"GCP",15.6138613861386,54
"541","Predominantly Feminine","Older","zoom-blur",1,"AWS",36.4331683168317,108
"542","Predominantly Feminine","Older","zoom-blur",1,"Azure",35.9876237623762,83
"543","Predominantly Feminine","Older","zoom-blur",1,"GCP",18.3168316831683,54
"544","Predominantly Feminine","Older","zoom-blur",2,"AWS",27.5915841584158,108
"545","Predominantly Feminine","Older","zoom-blur",2,"Azure",27.5594059405941,83
"546","Predominantly Feminine","Older","zoom-blur",2,"GCP",15.7128712871287,54
"547","Predominantly Feminine","Older","zoom-blur",3,"AWS",23.3366336633663,108
"548","Predominantly Feminine","Older","zoom-blur",3,"Azure",22,83
"549","Predominantly Feminine","Older","zoom-blur",3,"GCP",10.5049504950495,54
"550","Predominantly Feminine","Older","zoom-blur",4,"AWS",16.3366336633663,108
"551","Predominantly Feminine","Older","zoom-blur",4,"Azure",16,83
"552","Predominantly Feminine","Older","zoom-blur",4,"GCP",8.5049504950495,54
"553","Predominantly Feminine","Older","zoom-blur",5,"AWS",9,108
"554","Predominantly Feminine","Older","zoom-blur",5,"Azure",11,83
"555","Predominantly Feminine","Older","zoom-blur",5,"GCP",8,54
"556","Predominantly Feminine","Older","snow",1,"AWS",51.8514851485149,108
"557","Predominantly Feminine","Older","snow",1,"Azure",54,83
"558","Predominantly Feminine","Older","snow",1,"GCP",29.5049504950495,54
"559","Predominantly Feminine","Older","snow",2,"AWS",39.7524752475247,108
"560","Predominantly Feminine","Older","snow",2,"Azure",41,83
"561","Predominantly Feminine","Older","snow",2,"GCP",25.009900990099,54
"562","Predominantly Feminine","Older","snow",3,"AWS",33.9108910891089,108
"563","Predominantly Feminine","Older","snow",3,"Azure",42.5841584158416,83
"564","Predominantly Feminine","Older","snow",3,"GCP",19.5049504950495,54
"565","Predominantly Feminine","Older","snow",4,"AWS",27.9108910891089,108
"566","Predominantly Feminine","Older","snow",4,"Azure",29.9108910891089,83
"567","Predominantly Feminine","Older","snow",4,"GCP",16,54
"568","Predominantly Feminine","Older","snow",5,"AWS",29.4059405940594,108
"569","Predominantly Feminine","Older","snow",5,"Azure",32.5049504950495,83
"570","Predominantly Feminine","Older","snow",5,"GCP",14.9009900990099,54
"571","Predominantly Feminine","Older","frost",1,"AWS",60.9257425742574,108
"572","Predominantly Feminine","Older","frost",1,"Azure",52.9377652050919,83
"573","Predominantly Feminine","Older","frost",1,"GCP",37.5049504950495,54
"574","Predominantly Feminine","Older","frost",2,"AWS",51.6683168316832,108
"575","Predominantly Feminine","Older","frost",2,"Azure",47,83
"576","Predominantly Feminine","Older","frost",2,"GCP",27.5049504950495,54
"577","Predominantly Feminine","Older","frost",3,"AWS",39.5148514851485,108
"578","Predominantly Feminine","Older","frost",3,"Azure",35.0792079207921,83
"579","Predominantly Feminine","Older","frost",3,"GCP",19.5049504950495,54
"580","Predominantly Feminine","Older","frost",4,"AWS",34.1495049504951,108
"581","Predominantly Feminine","Older","frost",4,"Azure",32.6695544554455,83
"582","Predominantly Feminine","Older","frost",4,"GCP",19.1980198019802,54
"583","Predominantly Feminine","Older","frost",5,"AWS",30.5049504950495,108
"584","Predominantly Feminine","Older","frost",5,"Azure",26.5049504950495,83
"585","Predominantly Feminine","Older","frost",5,"GCP",16,54
"586","Predominantly Feminine","Older","fog",1,"AWS",79.8118811881188,108
"587","Predominantly Feminine","Older","fog",1,"Azure",69.3861386138614,83
"588","Predominantly Feminine","Older","fog",1,"GCP",29,54
"589","Predominantly Feminine","Older","fog",2,"AWS",73.6237623762376,108
"590","Predominantly Feminine","Older","fog",2,"Azure",66.2376237623762,83
"591","Predominantly Feminine","Older","fog",2,"GCP",21.4059405940594,54
"592","Predominantly Feminine","Older","fog",3,"AWS",66.2871287128713,108
"593","Predominantly Feminine","Older","fog",3,"Azure",61.0792079207921,83
"594","Predominantly Feminine","Older","fog",3,"GCP",21,54
"595","Predominantly Feminine","Older","fog",4,"AWS",66.8564356435644,108
"596","Predominantly Feminine","Older","fog",4,"Azure",56.0792079207921,83
"597","Predominantly Feminine","Older","fog",4,"GCP",21,54
"598","Predominantly Feminine","Older","fog",5,"AWS",57.2277227722772,108
"599","Predominantly Feminine","Older","fog",5,"Azure",46,83
"600","Predominantly Feminine","Older","fog",5,"GCP",21.4059405940594,54
"601","Predominantly Feminine","Older","brightness",1,"AWS",91.5534250257605,108
"602","Predominantly Feminine","Older","brightness",1,"Azure",77,83
"603","Predominantly Feminine","Older","brightness",1,"GCP",50.009900990099,54
"604","Predominantly Feminine","Older","brightness",2,"AWS",88.7432343234323,108
"605","Predominantly Feminine","Older","brightness",2,"Azure",74.3881811258049,83
"606","Predominantly Feminine","Older","brightness",2,"GCP",46.5148514851485,54
"607","Predominantly Feminine","Older","brightness",3,"AWS",81.7021746817539,108
"608","Predominantly Feminine","Older","brightness",3,"Azure",73.377369165488,83
"609","Predominantly Feminine","Older","brightness",3,"GCP",41.5148514851485,54
"610","Predominantly Feminine","Older","brightness",4,"AWS",74.970297029703,108
"611","Predominantly Feminine","Older","brightness",4,"Azure",69.9476661951909,83
"612","Predominantly Feminine","Older","brightness",4,"GCP",34.5148514851485,54
"613","Predominantly Feminine","Older","brightness",5,"AWS",70.6583396801219,108
"614","Predominantly Feminine","Older","brightness",5,"Azure",61.5445544554455,83
"615","Predominantly Feminine","Older","brightness",5,"GCP",28.4059405940594,54
"616","Predominantly Feminine","Older","contrast",1,"AWS",78.7524752475248,108
"617","Predominantly Feminine","Older","contrast",1,"Azure",67.4653465346535,83
"618","Predominantly Feminine","Older","contrast",1,"GCP",30.5049504950495,54
"619","Predominantly Feminine","Older","contrast",2,"AWS",69.7920792079208,108
"620","Predominantly Feminine","Older","contrast",2,"Azure",64.2376237623762,83
"621","Predominantly Feminine","Older","contrast",2,"GCP",23.9009900990099,54
"622","Predominantly Feminine","Older","contrast",3,"AWS",52.0693069306931,108
"623","Predominantly Feminine","Older","contrast",3,"Azure",49,83
"624","Predominantly Feminine","Older","contrast",3,"GCP",18.4059405940594,54
"625","Predominantly Feminine","Older","contrast",4,"AWS",40.4158415841584,108
"626","Predominantly Feminine","Older","contrast",4,"Azure",35.6930693069307,83
"627","Predominantly Feminine","Older","contrast",4,"GCP",14.1089108910891,54
"628","Predominantly Feminine","Older","contrast",5,"AWS",19.6039603960396,108
"629","Predominantly Feminine","Older","contrast",5,"Azure",19.8118811881188,83
"630","Predominantly Feminine","Older","contrast",5,"GCP",4,54
"631","Predominantly Feminine","Older","elastic-transform",1,"AWS",42.8415841584158,108
"632","Predominantly Feminine","Older","elastic-transform",1,"Azure",41.5106082036775,83
"633","Predominantly Feminine","Older","elastic-transform",1,"GCP",23.009900990099,54
"634","Predominantly Feminine","Older","elastic-transform",2,"AWS",22.2524752475248,108
"635","Predominantly Feminine","Older","elastic-transform",2,"Azure",26.5049504950495,83
"636","Predominantly Feminine","Older","elastic-transform",2,"GCP",14,54
"637","Predominantly Feminine","Older","elastic-transform",3,"AWS",67.990099009901,108
"638","Predominantly Feminine","Older","elastic-transform",3,"Azure",62,83
"639","Predominantly Feminine","Older","elastic-transform",3,"GCP",39.5049504950495,54
"640","Predominantly Feminine","Older","elastic-transform",4,"AWS",65.9402340234023,108
"641","Predominantly Feminine","Older","elastic-transform",4,"Azure",59.2319660537482,83
"642","Predominantly Feminine","Older","elastic-transform",4,"GCP",34.8799504950495,54
"643","Predominantly Feminine","Older","elastic-transform",5,"AWS",45.1322489391796,108
"644","Predominantly Feminine","Older","elastic-transform",5,"Azure",54.0831683168317,83
"645","Predominantly Feminine","Older","elastic-transform",5,"GCP",29.2805280528053,54
"646","Predominantly Feminine","Older","pixelate",1,"AWS",90.5247524752475,108
"647","Predominantly Feminine","Older","pixelate",1,"Azure",77.9207920792079,83
"648","Predominantly Feminine","Older","pixelate",1,"GCP",44.5049504950495,54
"649","Predominantly Feminine","Older","pixelate",2,"AWS",82.5940594059406,108
"650","Predominantly Feminine","Older","pixelate",2,"Azure",71.6930693069307,83
"651","Predominantly Feminine","Older","pixelate",2,"GCP",42.009900990099,54
"652","Predominantly Feminine","Older","pixelate",3,"AWS",74.0693069306931,108
"653","Predominantly Feminine","Older","pixelate",3,"Azure",66.0594059405941,83
"654","Predominantly Feminine","Older","pixelate",3,"GCP",38.0049504950495,54
"655","Predominantly Feminine","Older","pixelate",4,"AWS",53.5445544554455,108
"656","Predominantly Feminine","Older","pixelate",4,"Azure",57.7722772277228,83
"657","Predominantly Feminine","Older","pixelate",4,"GCP",25.4059405940594,54
"658","Predominantly Feminine","Older","pixelate",5,"AWS",28.3366336633663,108
"659","Predominantly Feminine","Older","pixelate",5,"Azure",41.009900990099,83
"660","Predominantly Feminine","Older","pixelate",5,"GCP",18,54
"661","Predominantly Feminine","Older","jpeg-compression",1,"AWS",87.7821782178218,108
"662","Predominantly Feminine","Older","jpeg-compression",1,"Azure",69.7123212321232,83
"663","Predominantly Feminine","Older","jpeg-compression",1,"GCP",46.5049504950495,54
"664","Predominantly Feminine","Older","jpeg-compression",2,"AWS",77.5371287128713,108
"665","Predominantly Feminine","Older","jpeg-compression",2,"Azure",65.3069306930693,83
"666","Predominantly Feminine","Older","jpeg-compression",2,"GCP",44.5049504950495,54
"667","Predominantly Feminine","Older","jpeg-compression",3,"AWS",74.6831683168317,108
"668","Predominantly Feminine","Older","jpeg-compression",3,"Azure",70.6584158415842,83
"669","Predominantly Feminine","Older","jpeg-compression",3,"GCP",43.5049504950495,54
"670","Predominantly Feminine","Older","jpeg-compression",4,"AWS",65.2475247524752,108
"671","Predominantly Feminine","Older","jpeg-compression",4,"Azure",59,83
"672","Predominantly Feminine","Older","jpeg-compression",4,"GCP",38.5049504950495,54
"673","Predominantly Feminine","Older","jpeg-compression",5,"AWS",49.8514851485149,108
"674","Predominantly Feminine","Older","jpeg-compression",5,"Azure",50.8829882988299,83
"675","Predominantly Feminine","Older","jpeg-compression",5,"GCP",27.009900990099,54
"676","Predominantly Masculine","Young","gaussian-noise",1,"AWS",1257.35148514851,1367
"677","Predominantly Masculine","Young","gaussian-noise",1,"Azure",1158.98514851485,1275
"678","Predominantly Masculine","Young","gaussian-noise",1,"GCP",1141.5396039604,1236
"679","Predominantly Masculine","Young","gaussian-noise",2,"AWS",1214.1699669967,1367
"680","Predominantly Masculine","Young","gaussian-noise",2,"Azure",1062.31683168317,1275
"681","Predominantly Masculine","Young","gaussian-noise",2,"GCP",1067.34653465347,1236
"682","Predominantly Masculine","Young","gaussian-noise",3,"AWS",1121.26732673267,1367
"683","Predominantly Masculine","Young","gaussian-noise",3,"Azure",907.643564356436,1275
"684","Predominantly Masculine","Young","gaussian-noise",3,"GCP",1003.33168316832,1236
"685","Predominantly Masculine","Young","gaussian-noise",4,"AWS",980.158415841584,1367
"686","Predominantly Masculine","Young","gaussian-noise",4,"Azure",727.623762376238,1275
"687","Predominantly Masculine","Young","gaussian-noise",4,"GCP",875.876237623762,1236
"688","Predominantly Masculine","Young","gaussian-noise",5,"AWS",772.724422442244,1367
"689","Predominantly Masculine","Young","gaussian-noise",5,"Azure",468.712871287129,1275
"690","Predominantly Masculine","Young","gaussian-noise",5,"GCP",641.821782178218,1236
"691","Predominantly Masculine","Young","shot-noise",1,"AWS",1280.0099009901,1367
"692","Predominantly Masculine","Young","shot-noise",1,"Azure",1188.37128712871,1275
"693","Predominantly Masculine","Young","shot-noise",1,"GCP",1141,1236
"694","Predominantly Masculine","Young","shot-noise",2,"AWS",1229.76897689769,1367
"695","Predominantly Masculine","Young","shot-noise",2,"Azure",1083.48514851485,1275
"696","Predominantly Masculine","Young","shot-noise",2,"GCP",1088.76237623762,1236
"697","Predominantly Masculine","Young","shot-noise",3,"AWS",1151.81683168317,1367
"698","Predominantly Masculine","Young","shot-noise",3,"Azure",957.148514851485,1275
"699","Predominantly Masculine","Young","shot-noise",3,"GCP",1007.99504950495,1236
"700","Predominantly Masculine","Young","shot-noise",4,"AWS",986.064356435644,1367
"701","Predominantly Masculine","Young","shot-noise",4,"Azure",713.480198019802,1275
"702","Predominantly Masculine","Young","shot-noise",4,"GCP",853.422442244224,1236
"703","Predominantly Masculine","Young","shot-noise",5,"AWS",845.403465346535,1367
"704","Predominantly Masculine","Young","shot-noise",5,"Azure",523.633663366337,1275
"705","Predominantly Masculine","Young","shot-noise",5,"GCP",719.40099009901,1236
"706","Predominantly Masculine","Young","impulse-noise",1,"AWS",1238.0297029703,1367
"707","Predominantly Masculine","Young","impulse-noise",1,"Azure",1143.65181518152,1275
"708","Predominantly Masculine","Young","impulse-noise",1,"GCP",1108.84653465347,1236
"709","Predominantly Masculine","Young","impulse-noise",2,"AWS",1176.0198019802,1367
"710","Predominantly Masculine","Young","impulse-noise",2,"Azure",1034.82178217822,1275
"711","Predominantly Masculine","Young","impulse-noise",2,"GCP",1046.84653465347,1236
"712","Predominantly Masculine","Young","impulse-noise",3,"AWS",1115.76732673267,1367
"713","Predominantly Masculine","Young","impulse-noise",3,"Azure",938.811881188119,1275
"714","Predominantly Masculine","Young","impulse-noise",3,"GCP",991.336633663366,1236
"715","Predominantly Masculine","Young","impulse-noise",4,"AWS",966.990099009901,1367
"716","Predominantly Masculine","Young","impulse-noise",4,"Azure",733.970297029703,1275
"717","Predominantly Masculine","Young","impulse-noise",4,"GCP",873.173267326733,1236
"718","Predominantly Masculine","Young","impulse-noise",5,"AWS",790.56600660066,1367
"719","Predominantly Masculine","Young","impulse-noise",5,"Azure",493.029702970297,1275
"720","Predominantly Masculine","Young","impulse-noise",5,"GCP",648.663366336634,1236
"721","Predominantly Masculine","Young","defocus-blur",1,"AWS",1295.59405940594,1367
"722","Predominantly Masculine","Young","defocus-blur",1,"Azure",1210.23432343234,1275
"723","Predominantly Masculine","Young","defocus-blur",1,"GCP",1124.0198019802,1236
"724","Predominantly Masculine","Young","defocus-blur",2,"AWS",1260.58415841584,1367
"725","Predominantly Masculine","Young","defocus-blur",2,"Azure",1176.40264026403,1275
"726","Predominantly Masculine","Young","defocus-blur",2,"GCP",1056.0297029703,1236
"727","Predominantly Masculine","Young","defocus-blur",3,"AWS",1161.43069306931,1367
"728","Predominantly Masculine","Young","defocus-blur",3,"Azure",1099.1699669967,1275
"729","Predominantly Masculine","Young","defocus-blur",3,"GCP",933.39603960396,1236
"730","Predominantly Masculine","Young","defocus-blur",4,"AWS",1079.92574257426,1367
"731","Predominantly Masculine","Young","defocus-blur",4,"Azure",1036.16171617162,1275
